-3.8322272748 1.0005553399 0.0008658509 1.0000000000
-3.8284008577 1.0005667920 0.0009074927 1.0000000000
-3.8245744295 0.9992485972 0.0010232078 1.0000000000
-3.8207480125 0.9996186732 0.0009961079 1.0000000000
-3.8169215955 0.9999271814 0.0009677167 1.0000000000
-3.8130951673 1.0006855913 0.0009662303 1.0000000000
-3.8092687503 1.0007970066 0.0009779510 1.0000000000
-3.8054423220 1.0000475046 0.0009636034 1.0000000000
-3.8016159050 1.0006776476 0.0010237638 1.0000000000
-3.7977894880 0.9998739021 0.0008874841 1.0000000000
-3.7939630598 0.9983803418 0.0009334220 1.0000000000
-3.7901366428 1.0011235578 0.0009472680 1.0000000000
-3.7863102257 1.0007672494 0.0009738913 1.0000000000
-3.7824837975 0.9985257599 0.0008946454 1.0000000000
-3.7786573805 0.9997072869 0.0008412882 1.0000000000
-3.7748309635 0.9972491760 0.0008955278 1.0000000000
-3.7710045353 1.0029718417 0.0011597328 1.0000000000
-3.7671781182 1.0016149226 0.0008442957 1.0000000000
-3.7633517012 0.9988779421 0.0008528242 1.0000000000
-3.7595252730 0.9989763024 0.0010370596 1.0000000000
-3.7556988560 0.9991050551 0.0009161496 1.0000000000
-3.7518724389 1.0010064998 0.0010551069 1.0000000000
-3.7480460107 0.9990443391 0.0009038432 1.0000000000
-3.7442195937 0.9988044753 0.0007750334 1.0000000000
-3.7403931655 0.9995302702 0.0009310497 1.0000000000
-3.7365667485 1.0018023006 0.0009533071 1.0000000000
-3.7327403314 1.0006976379 0.0008233159 1.0000000000
-3.7289139032 0.9990112215 0.0008049430 1.0000000000
-3.7250874862 0.9995241899 0.0010443514 1.0000000000
-3.7212610692 1.0012114456 0.0010860244 1.0000000000
-3.7174346410 0.9980257389 0.0009948031 1.0000000000
-3.7136082239 1.0012949024 0.0008886439 1.0000000000
-3.7097818069 0.9991060178 0.0009568280 1.0000000000
-3.7059553787 1.0021889533 0.0010336498 1.0000000000
-3.7021289617 0.9991554960 0.0011444132 1.0000000000
-3.6983025447 0.9992175551 0.0010077329 1.0000000000
-3.6944761164 1.0028533070 0.0009413608 1.0000000000
-3.6906496994 1.0006612416 0.0009303124 1.0000000000
-3.6868232824 0.9982332709 0.0009831169 1.0000000000
-3.6829968542 0.9998272407 0.0007819428 1.0000000000
-3.6791704372 0.9996226801 0.0008417679 1.0000000000
-3.6753440090 1.0005519495 0.0009951969 1.0000000000
-3.6715175919 1.0016519081 0.0010930232 1.0000000000
-3.6676911749 1.0003616379 0.0010273066 1.0000000000
-3.6638647467 0.9999552704 0.0008996149 1.0000000000
-3.6600383297 0.9986367812 0.0009079024 1.0000000000
-3.6562119126 1.0015595990 0.0009479848 1.0000000000
-3.6523854844 1.0010457801 0.0010493313 1.0000000000
-3.6485590674 1.0011461451 0.0009600236 1.0000000000
-3.6447326504 1.0001993692 0.0010550528 1.0000000000
-3.6409062222 0.9998992238 0.0010062475 1.0000000000
-3.6370798051 0.9998690651 0.0009416350 1.0000000000
-3.6332533881 1.0002031822 0.0010940945 1.0000000000
-3.6294269599 1.0012012368 0.0010345346 1.0000000000
-3.6256005429 0.9973878062 0.0008545687 1.0000000000
-3.6217741258 0.9996761978 0.0011585390 1.0000000000
-3.6179476976 1.0007930478 0.0009857368 1.0000000000
-3.6141212806 0.9979102152 0.0009386610 1.0000000000
-3.6102948524 0.9980115263 0.0008154729 1.0000000000
-3.6064684354 0.9995343263 0.0008691465 1.0000000000
-3.6026420183 1.0004369137 0.0010401200 1.0000000000
-3.5988155901 1.0009646314 0.0008583315 1.0000000000
-3.5949891731 0.9995954453 0.0008269885 1.0000000000
-3.5911627561 0.9992482017 0.0010067863 1.0000000000
-3.5873363279 1.0021879667 0.0009304933 1.0000000000
-3.5835099109 1.0005199587 0.0009060031 1.0000000000
-3.5796834938 0.9992243821 0.0011376989 1.0000000000
-3.5758570656 1.0013752411 0.0008829888 1.0000000000
-3.5720306486 1.0014957938 0.0009364161 1.0000000000
-3.5682042316 1.0021915624 0.0009511192 1.0000000000
-3.5643778034 0.9978706096 0.0009378112 1.0000000000
-3.5605513863 0.9990860701 0.0007778385 1.0000000000
-3.5567249693 1.0004127092 0.0011157779 1.0000000000
-3.5528985411 1.0007286491 0.0008871435 1.0000000000
-3.5490721241 0.9987286745 0.0009885085 1.0000000000
-3.5452457070 0.9996327244 0.0009063769 1.0000000000
-3.5414192788 1.0008410405 0.0008695631 1.0000000000
-3.5375928618 0.9987722369 0.0008076621 1.0000000000
-3.5337664336 0.9969714149 0.0010078092 1.0000000000
-3.5299400166 0.9974584471 0.0008565003 1.0000000000
-3.5261135995 1.0004759377 0.0010158411 1.0000000000
-3.5222871713 0.9997642620 0.0008575989 1.0000000000
-3.5184607543 1.0003829511 0.0009996450 1.0000000000
-3.5146343373 0.9998966931 0.0009849537 1.0000000000
-3.5108079091 1.0006377587 0.0010527844 1.0000000000
-3.5069814920 1.0007740463 0.0009249140 1.0000000000
-3.5031550750 0.9990036787 0.0009182752 1.0000000000
-3.4993286468 1.0005546022 0.0009314483 1.0000000000
-3.4955022298 0.9993760469 0.0010075254 1.0000000000
-3.4916758128 1.0045849718 0.0009509706 1.0000000000
-3.4878493845 1.0026822729 0.0010424972 1.0000000000
-3.4840229675 0.9994095075 0.0009836496 1.0000000000
-3.4801965505 1.0004617737 0.0010362910 1.0000000000
