This model is a 3D, clear morning spectrum post-processed with the Kempton group's RT code.
It includes H2O, CO2, CIA, scattering, CH4, and CO opacity, pulling profiles from a Maria Z. chemical diseq. GCM on alt levels.
Wavelength Depth
0.5416363 2.076151
0.5418169 2.083369
0.5419975 2.077896
0.5421781 2.085921
0.5423589 2.076115
0.5425396 2.081134
0.5427205 2.07649
0.5429014 2.08205
0.5430824000000001 2.075724
0.5432634 2.077251
0.5434445 2.078621
0.5436255999999999 2.077827
0.5438068 2.081844
0.5439881000000001 2.077339
0.5441694 2.07629
0.5443507999999999 2.075261
0.5445323 2.094334
0.5447138 2.079569
0.5448954 2.080084
0.5450769999999999 2.083615
0.5452587 2.076154
0.5454404 2.075829
0.5456222 2.082032
0.5458041 2.076205
0.5459861 2.075403
0.5461680999999999 2.08206
0.5463501000000001 2.076585
0.5465322 2.077027
0.5467144 2.076157
0.5468966 2.082678
0.5470789 2.07634
0.5472613000000001 2.074491
0.5474437 2.077212
0.5476262000000001 2.074402
0.5478086999999999 2.074641
0.5479913 2.074496
0.548174 2.075241
0.5483566999999999 2.074924
0.5485395000000001 2.074434
0.5487223999999999 2.075776
0.5489053 2.079075
0.5490882 2.073804
0.5492713 2.07706
0.5494544 2.076526
0.5496375 2.073741
0.5498207 2.077604
0.550004 2.07321
0.5501873 2.0832
0.5503707 2.076652
0.5505542 2.077285
0.5507377 2.073969
0.5509213 2.07262
0.5511049 2.082744
0.5512885999999999 2.075797
0.5514724 2.073429
0.5516561999999999 2.073934
0.5518401000000001 2.07281
0.552024 2.07383
0.5522081000000001 2.073145
0.5523921 2.072291
0.5525763 2.073442
0.5527603999999999 2.074709
0.5529447 2.079093
0.553129 2.072518
0.5533134 2.072608
0.5534978 2.072556
0.5536823000000001 2.072041
0.5538669 2.071759
0.5540514999999999 2.071813
0.5542362000000001 2.073518
0.5544209 2.07352
0.5546057 2.071681
0.5547905999999999 2.074276
0.5549755000000001 2.071636
0.5551605 2.071123
0.5553456 2.072221
0.5555307 2.072528
0.5557159 2.073684
0.5559011 2.071061
0.5560864 2.073731
0.5562718 2.071724
0.5564572 2.071054
0.5566426999999999 2.071317
0.5568282 2.093741
0.5570138 2.073087
0.5571995000000001 2.070341
0.5573853 2.075088
0.557571 2.070423
0.5577569 2.070473
0.5579428000000001 2.071141
0.5581288 2.07204
0.5583148 2.073744
0.5585009999999999 2.07173
0.5586871000000001 2.070644
0.5588733 2.070914
0.5590596 2.070938
0.559246 2.070624
0.5594324 2.070973
0.5596188999999999 2.070827
0.5598054 2.07725
0.559992 2.069654
0.5601786999999999 2.070406
0.5603654 2.069875
0.5605522000000001 2.070014
0.5607391 2.070364
0.5609259999999999 2.06979
0.5611129 2.069453
0.5613 2.074183
0.5614871 2.074417
0.5616742 2.070787
0.5618615 2.069614
0.5620488 2.069037
0.5622361 2.069458
0.5624235 2.072368
0.562611 2.069276
0.5627985 2.069416
0.5629861 2.072912
0.5631738 2.07129
0.5633615 2.068473
0.5635493 2.068405
0.5637372 2.071086
0.5639251 2.072961
0.564113 2.0688
0.5643011 2.068771
0.5644891999999999 2.069666
0.5646773 2.068034
0.5648656000000001 2.070426
0.5650539 2.069155
0.5652422 2.068023
0.5654306 2.068169
0.5656190999999999 2.070394
0.5658076 2.067889
0.5659962000000001 2.068719
0.5661849 2.068915
0.5663736 2.068633
0.5665624 2.07003
0.5667513 2.068335
0.5669402 2.088631
0.5671292 2.101441
0.5673182 2.067025
0.5675072999999999 2.072628
0.5676964999999999 2.070236
0.5678857 2.067495
0.568075 2.068839
0.5682644 2.143673
0.5684537999999999 2.111317
0.5686433 2.066589
0.5688328 2.068577
0.5690224 2.071257
0.5692121 2.069418
0.5694019 2.114424
0.5695917 2.074841
0.5697815 2.07203
0.5699713999999999 2.067643
0.5701614 2.067222
0.5703515 2.067006
0.5705416 2.066862
0.5707318 2.069851
0.5709219999999999 2.071759
0.5711123 2.075158
0.5713026999999999 2.076171
0.5714931 2.07652
0.5716836 2.067241
0.5718742 2.066254
0.5720648 2.06804
0.5722555 2.067477
0.5724463000000001 2.066901
0.5726371 2.065886
0.572828 2.117773
0.5730189 2.067573
0.5732098999999999 2.065422
0.573401 2.068069
0.5735921 2.065583
0.5737833 2.066066
0.5739746 2.06605
0.5741659 2.077348
0.5743573 2.066333
0.5745487 2.069835
0.5747403000000001 2.082649
0.5749318 2.08568
0.5751235 2.065945
0.5753152 2.067377
0.575507 2.068042
0.5756988000000001 2.06625
0.5758907 2.067128
0.5760827000000001 2.096044
0.5762747 2.064489
0.5764668 2.066653
0.5766589 2.066944
0.5768512 2.064442
0.5770434 2.071747
0.5772358 2.0665
0.5774282 2.065587
0.5776207 2.066132
0.5778132 2.070917
0.5780058 2.067986
0.5781985 2.07091
0.5783912 2.066145
0.578584 2.064077
0.5787769 2.062961
0.5789698 2.066513
0.5791628000000001 2.065423
0.5793558 2.069367
0.579549 2.08107
0.5797422 2.062788
0.5799354 2.071751
0.5801286999999999 2.063942
0.5803221 2.063083
0.5805155 2.064248
0.580709 2.067826
0.5809026 2.079694
0.5810962000000001 2.118111
0.5812899 2.064197
0.5814837 2.084016
0.5816775 2.064293
0.5818714 2.071402
0.5820654 2.066453
0.5822594 2.073498
0.5824535000000001 2.075432
0.5826476 2.065861
0.5828419 2.075439
0.5830361000000001 2.097894
0.5832305 2.062154
0.5834249 2.070303
0.5836194 2.087043
0.5838139 2.061639
0.5840084999999999 2.062481
0.5842032 2.062298
0.5843979 2.068479
0.5845927 2.064468
0.5847876 2.071265
0.5849825 2.062003
0.5851775 2.063574
0.5853725999999999 2.060943
0.5855677 2.067552
0.5857629 2.062118
0.5859581 2.089348
0.5861534 2.065714
0.5863488 2.080426
0.5865443 2.061077
0.5867398 2.09086
0.5869354 2.070486
0.587131 2.074861
0.5873267000000001 2.062536
0.5875225 2.090162
0.5877183 2.14102
0.5879143 2.081743
0.5881102 2.17809
0.5883063000000001 2.119625
0.5885024 2.10412
0.5886985 2.064101
0.5888947999999999 2.077271
0.5890911 2.063048
0.5892874 2.108177
0.5894839 2.08248
0.5896803 2.087949
0.5898769 2.07261
0.5900735 2.083661
0.5902702 2.100695
0.5904670000000001 2.061196
0.5906638 2.061174
0.5908607 2.104661
0.5910576 2.084336
0.5912546999999999 2.146504
0.5914517 2.069209
0.5916489 2.157929
0.5918461 2.064683
0.5920434 2.065886
0.5922407 2.084768
0.5924382 2.113841
0.5926356 2.114639
0.5928332000000001 2.123594
0.5930308 2.067401
0.5932285 2.066579
0.5934262 2.060065
0.593624 2.065886
0.5938219 2.061588
0.5940198 2.074539
0.5942178 2.065197
0.5944159 2.075769
0.5946141 2.070776
0.5948123000000001 2.110137
0.5950105 2.075155
0.5952089 2.100334
0.5954073 2.091556
0.5956057 2.075312
0.5958043000000001 2.075366
0.5960029 2.075267
0.5962015 2.079147
0.5964003 2.077936
0.5965991 2.089529
0.5967979 2.149596
0.5969969 2.109618
0.5971959 2.065237
0.5973949000000001 2.059231
0.5975941 2.216189
0.5977933 2.116477
0.5979925 2.066223
0.5981919 2.060045
0.5983913 2.084258
0.5985907 2.098457
0.5987903 2.071318
0.5989899 2.062204
0.5991895 2.07536
0.5993892000000001 2.068324
0.5995889999999999 2.12684
0.5997889000000001 2.060277
0.5999888 2.191193
0.6001888 2.107932
0.6003889 2.058984
0.600589 2.076295
0.6007892 2.074062
0.6009895 2.057418
0.6011898 2.059039
0.6013902 2.099616
0.6015907 2.056536
0.6017912 2.059733
0.6019918000000001 2.06524
0.6021925 2.070492
0.6023932000000001 2.060763
0.602594 2.059099
0.6027949 2.074019
0.6029958 2.060118
0.6031968000000001 2.092677
0.6033979 2.157401
0.603599 2.133825
0.6038002 2.059533
0.6040015 2.072303
0.6042027999999999 2.063775
0.6044042 2.059946
0.6046057 2.087583
0.6048072 2.061224
0.6050088 2.066756
0.6052105 2.114901
0.6054122 2.06032
0.605614 2.064071
0.6058159 2.060245
0.6060177999999999 2.129809
0.6062198 2.065087
0.6064219 2.058545
0.6066239999999999 2.138538
0.6068262 2.060753
0.6070285 2.088334
0.6072308999999999 2.065792
0.6074333 2.082782
0.6076357 2.054762
0.6078383 2.055764
0.6080409 2.12012
0.6082436 2.056455
0.6084463 2.055983
0.6086492 2.062119
0.608852 2.114309
0.609055 2.059537
0.6092580000000001 2.068668
0.6094611 2.073421
0.6096642 2.063679
0.6098675 2.064584
0.6100708 2.056172
0.6102740999999999 2.061037
0.6104775 2.068536
0.610681 2.054164
0.6108846 2.066779
0.6110882000000001 2.058666
0.6112919 2.058712
0.6114957 2.065844
0.6116995 2.058415
0.6119034 2.056541
0.6121074 2.056243
0.6123114 2.059795
0.6125155 2.055239
0.6127197 2.070849
0.6129239 2.059345
0.6131282 2.055889
0.6133326 2.107181
0.6135371000000001 2.064433
0.6137416 2.065744
0.6139461 2.056346
0.6141508 2.053088
0.6143555 2.056184
0.6145603 2.066121
0.6147652 2.089311
0.6149701 2.053602
0.6151751000000001 2.056556
0.6153801 2.051631
0.6155851999999999 2.052832
0.6157904 2.051694
0.6159956999999999 2.067722
0.616201 2.052782
0.6164063999999999 2.056261
0.6166119 2.058836
0.6168174 2.077681
0.6170231 2.06896
0.6172287000000001 2.061727
0.6174345 2.053836
0.6176403 2.070529
0.6178462 2.0598
0.6180521000000001 2.054514
0.6182581 2.102217
0.6184642 2.069458
0.6186704 2.062238
0.6188766 2.056614
0.6190829 2.051287
0.6192892000000001 2.057838
0.6194957 2.055083
0.6197022 2.053699
0.6199087 2.052037
0.6201154 2.054555
0.6203221 2.064011
0.6205289 2.074296
0.6207357 2.051947
0.6209426 2.07423
0.6211496 2.070297
0.6213566 2.053254
0.6215638 2.053165
0.6217709 2.056329
0.6219782 2.050835
0.6221855 2.061717
0.6223929 2.062691
0.6226004 2.06092
0.6228079 2.05278
0.6230155 2.050025
0.6232232 2.061279
0.6234309 2.052716
0.6236387 2.050385
0.6238466 2.054071
0.6240546 2.066209
0.6242626 2.052138
0.6244707 2.052377
0.6246788 2.050508
0.6248871 2.094597
0.6250954 2.078004
0.6253037 2.054935
0.6255122 2.049759
0.6257207 2.058317
0.6259292 2.052616
0.6261379 2.060113
0.6263466 2.05556
0.6265554 2.050591
0.6267642 2.04988
0.6269732 2.055525
0.6271821 2.056921
0.6273911999999999 2.051529
0.6276003 2.051935
0.6278095 2.064485
0.6280188 2.049029
0.6282281000000001 2.058095
0.6284376 2.051898
0.6286470000000001 2.062086
0.6288566 2.054468
0.6290662 2.055377
0.6292759 2.056575
0.6294856000000001 2.053193
0.6296955 2.062513
0.6299054 2.058975
0.6301153 2.047105
0.6303254 2.054587
0.6305354999999999 2.049548
0.6307457000000001 2.067567
0.6309559 2.051398
0.6311662 2.058294
0.6313766000000001 2.051464
0.6315871000000001 2.063188
0.6317976 2.070988
0.6320082 2.054642
0.6322189 2.05555
0.6324296 2.099943
0.6326404 2.054777
0.6328513 2.052008
0.6330623 2.050737
0.6332732999999999 2.049317
0.6334844000000001 2.05374
0.6336955000000001 2.05027
0.6339068 2.083159
0.6341181 2.07307
0.6343294 2.058776
0.6345409000000001 2.050282
0.6347524 2.066097
0.634964 2.067221
0.6351756 2.05295
0.6353874 2.050483
0.6355991999999999 2.063423
0.635811 2.047639
0.636023 2.056313
0.636235 2.054941
0.636447 2.052285
0.6366592 2.047113
0.6368714 2.052528
0.6370836999999999 2.050498
0.6372960999999999 2.050163
0.6375084999999999 2.051844
0.637721 2.055041
0.6379336 2.07741
0.6381462 2.054235
0.6383589 2.057473
0.6385717 2.049491
0.6387845999999999 2.053166
0.6389975 2.082662
0.6392105 2.075596
0.6394236 2.059242
0.6396367000000001 2.057565
0.6398499 2.046052
0.6400632 2.066307
0.6402766 2.059817
0.64049 2.073639
0.6407035 2.06353
0.6409170999999999 2.050514
0.6411306999999999 2.045816
0.6413444 2.058736
0.6415582 2.047064
0.641772 2.049266
0.641986 2.062201
0.6422 2.104796
0.642414 2.065804
0.6426282 2.063777
0.6428423999999999 2.052761
0.6430567 2.051997
0.643271 2.081645
0.6434854000000001 2.051319
0.6436999 2.04616
0.6439145 2.127571
0.6441291 2.062804
0.6443438 2.110261
0.6445586 2.050188
0.6447735 2.052752
0.6449884 2.079412
0.6452034 2.045816
0.6454185 2.082508
0.6456336 2.067153
0.6458488 2.06474
0.6460641 2.226207
0.6462795 2.050456
0.6464949 2.064256
0.6467104 2.261905
0.6469259 2.088912
0.6471416000000001 2.261819
0.6473573 2.108741
0.6475731 2.080982
0.6477889 2.048493
0.6480049 2.057424
0.6482209 2.044862
0.6484369999999999 2.092348
0.6486531000000001 2.057106
0.6488693 2.062404
0.6490856 2.078087
0.649302 2.054085
0.6495184 2.102856
0.6497349 2.057464
0.6499514999999999 2.086841
0.6501681 2.079663
0.6503849 2.055081
0.6506017 2.140476
0.6508185 2.047649
0.6510355 2.119708
0.6512525 2.084284
0.6514696 2.073249
0.6516867 2.062524
0.6519039 2.067823
0.6521212 2.095062
0.6523386 2.049379
0.6525561 2.052664
0.6527736 2.102321
0.6529912 2.086361
0.6532088 2.063458
0.6534266 2.05332
0.6536444 2.135818
0.6538623 2.057306
0.6540802 2.082333
0.6542981999999999 2.064265
0.6545162999999999 2.058877
0.6547345 2.050399
0.6549528 2.143781
0.6551711 2.049907
0.6553895000000001 2.063873
0.6556079 2.080355
0.6558265 2.040374
0.6560450999999999 2.125893
0.6562638000000001 2.152472
0.6564825000000001 2.062688
0.6567012999999999 2.066099
0.6569202000000001 2.051768
0.6571392 2.049696
0.6573583 2.053108
0.6575774000000001 2.074303
0.6577966000000001 2.071927
0.6580158 2.071701
0.6582352 2.052989
0.6584546 2.094666
0.6586741 2.050496
0.6588936000000001 2.05329
0.6591133 2.068669
0.6593330000000001 2.044065
0.6595527 2.047112
0.6597726 2.056779
0.6599925000000001 2.04305
0.6602125 2.046725
0.6604325999999999 2.052006
0.6606527 2.054271
0.6608729000000001 2.039852
0.6610932 2.050266
0.6613136000000001 2.055478
0.6615340000000001 2.047983
0.6617546 2.077658
0.6619750999999999 2.068089
0.6621958 2.040924
0.6624165000000001 2.05029
0.6626373 2.044615
0.6628582000000001 2.111167
0.6630792 2.09977
0.6633001999999999 2.04062
0.6635213 2.047012
0.6637425 2.03969
0.6639637 2.134992
0.664185 2.056313
0.6644064 2.091316
0.6646279 2.048391
0.6648494 2.060613
0.6650711 2.097635
0.6652927 2.167683
0.6655145 2.044617
0.6657363 2.099009
0.6659583 2.065043
0.6661802 2.043874
0.6664023 2.071926
0.6666244 2.051613
0.6668466 2.053139
0.6670689 2.062616
0.6672913 2.125386
0.6675137 2.045369
0.6677362 2.073253
0.6679588000000001 2.048881
0.6681815 2.04375
0.6684042 2.075398
0.6686270000000001 2.054179
0.6688499 2.072617
0.6690728 2.05356
0.6692958 2.057598
0.6695188999999999 2.038569
0.6697421 2.134676
0.6699654 2.041672
0.6701887000000001 2.042296
0.6704121000000001 2.040098
0.6706355 2.135408
0.6708590999999999 2.099187
0.6710827 2.045985
0.6713064 2.100588
0.6715302 2.048934
0.671754 2.044337
0.6719779 2.059224
0.6722019 2.052927
0.672426 2.040715
0.6726500999999999 2.040875
0.6728743 2.044906
0.6730986 2.042012
0.673323 2.046639
0.6735474 2.048307
0.6737719999999999 2.055617
0.6739966 2.039442
0.6742212 2.047306
0.674446 2.062727
0.6746708 2.048217
0.6748957 2.131446
0.6751206 2.05509
0.6753456999999999 2.042038
0.6755708 2.05126
0.6757960000000001 2.040696
0.6760212 2.048604
0.6762466 2.044165
0.676472 2.042601
0.6766975 2.040623
0.6769231 2.048763
0.6771487 2.046031
0.6773743999999999 2.073096
0.6776002 2.040785
0.6778261 2.073407
0.678052 2.071877
0.6782779999999999 2.047751
0.6785040999999999 2.056878
0.6787303 2.045758
0.6789565000000001 2.074546
0.6791829 2.04716
0.6794092 2.042467
0.6796357000000001 2.050992
0.6798623 2.046512
0.6800889 2.048036
0.6803156 2.044112
0.6805424 2.093473
0.6807692 2.050806
0.6809961 2.035144
0.6812231 2.067666
0.6814502 2.042515
0.6816773 2.035458
0.6819046000000001 2.078566
0.6821319 2.043601
0.6823592 2.046937
0.6825867 2.04697
0.6828142 2.054172
0.6830417999999999 2.055634
0.6832695 2.037758
0.6834973000000001 2.049056
0.6837251 2.033897
0.683953 2.053772
0.6841809999999999 2.033478
0.6844091 2.043701
0.6846372000000001 2.10104
0.6848654 2.069033
0.6850937 2.045742
0.6853221 2.03522
0.6855505 2.059662
0.685779 2.038527
0.6860076 2.055144
0.6862362999999999 2.114459
0.686465 2.037256
0.6866938 2.04799
0.6869227 2.048732
0.6871517 2.039218
0.6873808 2.043498
0.6876099 2.0492
0.6878390999999999 2.035843
0.6880683999999999 2.068303
0.6882977 2.040096
0.6885272 2.035313
0.6887567 2.046318
0.6889862999999999 2.068837
0.6892159 2.032679
0.6894456999999999 2.032013
0.6896755 2.040017
0.6899054 2.045241
0.6901353 2.04327
0.6903654 2.046684
0.6905955 2.046378
0.6908257 2.046337
0.691056 2.103052
0.6912863 2.051443
0.6915168 2.048173
0.6917473000000001 2.186244
0.6919778000000001 2.176001
0.6922085 2.180389
0.6924392 2.24386
0.6926701000000001 2.096401
0.6929009 2.188979
0.6931319 2.086821
0.6933630000000001 2.093456
0.6935941 2.044603
0.6938253 2.055624
0.6940565999999999 2.123077
0.6942879 2.154088
0.6945193 2.052598
0.6947508 2.103459
0.6949824 2.052794
0.6952141000000001 2.095388
0.6954458 2.036604
0.6956776 2.094781
0.6959095000000001 2.080118
0.6961415 2.115088
0.6963735 2.068418
0.6966057 2.063234
0.6968379 2.065167
0.6970702 2.06095
0.6973025 2.118217
0.6975349 2.065823
0.6977675 2.066263
0.6980000000000001 2.036889
0.6982326999999999 2.09665
0.6984655 2.046998
0.6986983 2.057615
0.6989312 2.033174
0.6991641999999999 2.061957
0.6993972 2.047312
0.6996302999999999 2.078518
0.6998635999999999 2.04387
0.7000968 2.064331
0.7003301999999999 2.067441
0.7005636 2.065807
0.7007972 2.044818
0.7010308 2.043632
0.7012644 2.119053
0.7014982 2.076392
0.701732 2.096068
0.7019659 2.106989
0.7021999 2.144121
0.702434 2.080793
0.7026681 2.086824
0.7029024 2.063207
0.7031367000000001 2.10196
0.703371 2.065009
0.7036055 2.045635
0.70384 2.038418
0.7040746999999999 2.057495
0.7043093 2.056896
0.7045441 2.076901
0.7047789999999999 2.054216
0.7050139000000001 2.161646
0.7052489 2.088589
0.705484 2.074203
0.7057191 2.095644
0.7059544 2.06139
0.7061897 2.061659
0.7064251 2.071877
0.7066606 2.150423
0.7068961 2.096915
0.7071318 2.201968
0.7073675 2.183644
0.7076033 2.128079
0.7078390999999999 2.066415
0.7080751000000001 2.155401
0.7083111 2.052634
0.7085471999999999 2.051274
0.7087834000000001 2.066139
0.7090196 2.279555
0.709256 2.078276
0.7094924 2.058197
0.7097289 2.055697
0.7099655 2.145582
0.7102021 2.048208
0.7104389 2.079731
0.7106757 2.041078
0.7109126 2.057512
0.7111495000000001 2.11488
0.7113866 2.155687
0.7116237 2.059122
0.7118608999999999 2.083713
0.7120982 2.121883
0.7123356 2.062636
0.712573 2.03944
0.7128104999999999 2.05831
0.7130481 2.167712
0.7132858 2.186755
0.7135236 2.055015
0.7137614 2.160542
0.7139994000000001 2.099731
0.7142374 2.052176
0.7144754 2.057855
0.7147136000000001 2.210834
0.7149518 2.183642
0.7151901 2.0563
0.7154285 2.147707
0.715667 2.058079
0.7159056 2.049806
0.7161442 2.057435
0.7163829 2.108318
0.7166217 2.326035
0.7168606 2.147479
0.7170995 2.129546
0.7173386 2.092377
0.7175777 2.246781
0.7178169000000001 2.18819
0.7180562 2.061927
0.7182955 2.070934
0.7185349 2.19736
0.7187745000000001 2.073561
0.7190139999999999 2.165182
0.7192537 2.121891
0.7194935 2.049195
0.7197332999999999 2.064365
0.7199732 2.087202
0.7202132 2.144597
0.7204533000000001 2.206979
0.7206934 2.091645
0.7209337 2.189129
0.721174 2.14264
0.7214144 2.188387
0.7216547999999999 2.238344
0.7218954 2.128052
0.722136 2.106286
0.7223767 2.071131
0.7226175 2.120819
0.7228584 2.099748
0.7230993 2.16355
0.7233404 2.10212
0.7235815 2.189574
0.7238227 2.136188
0.724064 2.10295
0.7243052999999999 2.12115
0.7245467 2.337527
0.7247883 2.094096
0.7250299 2.09306
0.7252715000000001 2.181923
0.7255133 2.141654
0.7257551 2.056539
0.725997 2.231845
0.7262390000000001 2.189214
0.7264811 2.080175
0.7267233 2.137343
0.7269654999999999 2.079093
0.7272078000000001 2.104798
0.7274503 2.098994
0.7276927000000001 2.060718
0.7279353 2.260694
0.7281778999999999 2.133259
0.7284207 2.101608
0.7286634999999999 2.076583
0.7289064000000001 2.118975
0.7291493 2.118783
0.7293924 2.080657
0.7296355 2.273687
0.7298787 2.080342
0.7301219999999999 2.101719
0.7303653999999999 2.072167
0.7306088 2.32989
0.7308524 2.057982
0.731096 2.085382
0.7313397 2.087811
0.7315834999999999 2.138815
0.7318273 2.065408
0.7320713 2.369793
0.7323153 2.063832
0.7325594 2.055992
0.7328036 2.104639
0.7330479 2.181764
0.7332922000000001 2.304019
0.7335366000000001 2.097283
0.7337811999999999 2.094063
0.7340258 2.063067
0.7342704 2.093713
0.7345152 2.053634
0.73476 2.098546
0.7350049000000001 2.189302
0.7352499 2.108381
0.735495 2.171765
0.7357402000000001 2.151516
0.7359854 2.082141
0.7362308 2.114143
0.7364762 2.176044
0.7367217 2.127863
0.7369672 2.119455
0.7372129000000001 2.18533
0.7374586 2.089576
0.7377045 2.053773
0.7379504 2.098381
0.7381963 2.053299
0.7384423999999999 2.158151
0.7386885999999999 2.188247
0.7389348 2.085285
0.7391811 2.10211
0.7394275 2.176283
0.739674 2.061522
0.7399205000000001 2.106865
0.7401672 2.071234
0.7404139 2.181578
0.7406607000000001 2.062206
0.7409076 2.118478
0.7411545 2.074673
0.7414016 2.082168
0.7416486999999999 2.246217
0.7418958999999999 2.074938
0.7421432 2.069604
0.7423906 2.092346
