This model is a 3D, hazy morning spectrum post-processed with the Kempton group's RT code.
It includes H2O, CO2, CIA, and scattering opacity, pulling profiles from a Maria S. 30nm GCM.
Wavelength Depth
0.5145383 2.170521
0.5147098 2.171041
0.5148814 2.170322
0.515053 2.170462
0.5152247 2.170225
0.5153964000000001 2.170318
0.5155682 2.171519
0.5157400999999999 2.17332
0.515912 2.170322
0.516084 2.17014
0.5162559999999999 2.170573
0.5164281000000001 2.185284
0.5166002000000001 2.169901
0.5167724 2.170455
0.5169447 2.169946
0.517117 2.170058
0.5172894 2.169983
0.5174618000000001 2.169931
0.5176343 2.169769
0.5178068 2.169783
0.5179794 2.17257
0.5181521 2.169714
0.5183248 2.16987
0.5184976 2.169552
0.5186704 2.169499
0.5188433 2.169437
0.5190163 2.16947
0.5191893 2.169474
0.5193622999999999 2.169281
0.5195354000000001 2.16942
0.5197086000000001 2.169274
0.5198819 2.169658
0.5200552 2.16986
0.5202285 2.169145
0.5204019000000001 2.169177
0.5205753999999999 2.169132
0.5207489 2.169034
0.5209225000000001 2.169027
0.5210961000000001 2.168971
0.5212698 2.168992
0.5214436 2.168891
0.5216174 2.169001
0.5217913000000001 2.168771
0.5219652 2.16891
0.5221392 2.168701
0.5223132 2.168713
0.5224873 2.168697
0.5226615 2.168668
0.5228357 2.168745
0.52301 2.168564
0.5231843 2.168609
0.5233587000000001 2.168553
0.5235332 2.168391
0.5237077 2.168854
0.5238823 2.168602
0.5240569 2.168294
0.5242315999999999 2.168336
0.5244063 2.168276
0.5245811 2.168806
0.524756 2.168228
0.5249309 2.168341
0.5251059 2.168149
0.5252809 2.168387
0.525456 2.168049
0.5256312 2.169802
0.5258064 2.16818
0.5259815999999999 2.168151
0.526157 2.167899
0.5263324 2.167893
0.5265078 2.16851
0.5266833 2.167931
0.5268589 2.168016
0.5270345 2.167767
0.5272102 2.167853
0.5273859 2.167766
0.5275617 2.167644
0.5277375999999999 2.16793
0.5279135 2.167573
0.5280893999999999 2.168998
0.5282654999999999 2.168091
0.5284416000000001 2.167566
0.5286177000000001 2.167901
0.5287939 2.167677
0.5289702000000001 2.167292
0.5291465 2.16738
0.5293229 2.167301
0.5294993 2.167694
0.5296757999999999 2.167221
0.5298524 2.167352
0.530029 2.16778
0.5302057 2.167599
0.5303824 2.167972
0.5305592 2.167251
0.5307361 2.167455
0.530913 2.167
0.5310899 2.169172
0.531267 2.166908
0.5314441 2.1672
0.5316211999999999 2.166851
0.5317984 2.166846
0.5319756999999999 2.16749
0.532153 2.16671
0.5323304 2.166597
0.5325078 2.167452
0.5326853 2.166686
0.5328629 2.166988
0.5330405 2.167084
0.5332182 2.166715
0.5333959 2.166953
0.5335736999999999 2.166413
0.5337516 2.16627
0.5339295 2.166211
0.5341075 2.166658
0.5342855000000001 2.167393
0.5344636 2.166338
0.5346418000000001 2.166339
0.53482 2.16619
0.5349983 2.166961
0.5351766 2.166156
0.535355 2.166123
0.5355334 2.166514
0.5357119 2.165912
0.5358904999999999 2.166031
0.5360691 2.166118
0.5362478 2.166092
0.5364266 2.166037
0.5366054 2.165711
0.5367843 2.165738
0.5369632 2.166699
0.5371422 2.166078
0.5373211999999999 2.166013
0.5375002999999999 2.166849
0.5376795 2.165676
0.5378587 2.166276
0.538038 2.16756
0.5382174 2.167337
0.5383968 2.166104
0.5385762 2.165374
0.5387558 2.165227
0.5389353 2.171468
0.539115 2.16581
0.5392947 2.165698
0.5394745 2.165427
0.5396543 2.166152
0.5398341999999999 2.165326
0.5400141 2.165081
0.5401941 2.171918
0.5403741999999999 2.165158
0.5405542999999999 2.165007
0.5407345 2.166307
0.5409147000000001 2.164861
0.541095 2.166699
0.5412754000000001 2.16571
0.5414558 2.165418
0.5416363 2.164728
0.5418169 2.167341
0.5419975 2.165405
0.5421781 2.168158
0.5423589 2.164647
0.5425396 2.16637
0.5427205 2.164778
0.5429014 2.166701
0.5430824000000001 2.164453
0.5432634 2.16502
0.5434445 2.165486
0.5436255999999999 2.165185
0.5438068 2.166581
0.5439881000000001 2.164955
0.5441694 2.164622
0.5443507999999999 2.16421
0.5445323 2.171134
0.5447138 2.165728
0.5448954 2.165874
0.5450769999999999 2.16722
0.5452587 2.164458
0.5454404 2.164339
0.5456222 2.166583
0.5458041 2.164463
0.5459861 2.164179
0.5461680999999999 2.16666
0.5463501000000001 2.164553
0.5465322 2.16467
0.5467144 2.164327
0.5468966 2.166664
0.5470789 2.164358
0.5472613000000001 2.163721
0.5474437 2.164672
0.5476262000000001 2.163675
0.5478086999999999 2.163725
0.5479913 2.163688
0.548174 2.163888
0.5483566999999999 2.163807
0.5485395000000001 2.163585
0.5487223999999999 2.164041
0.5489053 2.16538
0.5490882 2.163335
0.5492713 2.164441
0.5494544 2.164323
0.5496375 2.163261
0.5498207 2.164691
0.550004 2.163039
0.5501873 2.166635
0.5503707 2.164276
0.5505542 2.164426
0.5507377 2.163279
0.5509213 2.162762
0.5511049 2.166358
0.5512885999999999 2.163846
0.5514724 2.16301
0.5516561999999999 2.163181
0.5518401000000001 2.16278
0.552024 2.163117
0.5522081000000001 2.162839
0.5523921 2.162546
0.5525763 2.162951
0.5527603999999999 2.163379
0.5529447 2.164963
0.553129 2.162584
0.5533134 2.162572
0.5534978 2.16254
0.5536823000000001 2.162352
0.5538669 2.162229
0.5540514999999999 2.162242
0.5542362000000001 2.162818
0.5544209 2.162819
0.5546057 2.162185
0.5547905999999999 2.163089
0.5549755000000001 2.162112
0.5551605 2.161906
0.5553456 2.162313
0.5555307 2.162438
0.5557159 2.162812
0.5559011 2.161839
0.5560864 2.162799
0.5562718 2.162031
0.5564572 2.161822
0.5566426999999999 2.161895
0.5568282 2.170202
0.5570138 2.16249
0.5571995000000001 2.161476
0.5573853 2.163144
0.557571 2.161482
0.5577569 2.1615
0.5579428000000001 2.161739
0.5581288 2.162066
0.5583148 2.162593
0.5585009999999999 2.161955
0.5586871000000001 2.161514
0.5588733 2.161598
0.5590596 2.161559
0.559246 2.16145
0.5594324 2.161577
0.5596188999999999 2.161511
0.5598054 2.163778
0.559992 2.161039
0.5601786999999999 2.161304
0.5603654 2.161101
0.5605522000000001 2.161152
0.5607391 2.161241
0.5609259999999999 2.161056
0.5611129 2.160889
0.5613 2.162586
0.5614871 2.162605
0.5616742 2.161333
0.5618615 2.16092
0.5620488 2.160682
0.5622361 2.160845
0.5624235 2.161859
0.562611 2.160719
0.5627985 2.160827
0.5629861 2.161996
0.5631738 2.161451
0.5633615 2.160365
0.5635493 2.160363
0.5637372 2.161345
0.5639251 2.16195
0.564113 2.160447
0.5643011 2.160416
0.5644891999999999 2.16073
0.5646773 2.160114
0.5648656000000001 2.160986
0.5650539 2.160558
0.5652422 2.160069
0.5654306 2.160133
0.5656190999999999 2.160881
0.5658076 2.159986
0.5659962000000001 2.160327
0.5661849 2.160359
0.5663736 2.160237
0.5665624 2.16074
0.5667513 2.16013
0.5669402 2.168009
0.5671292 2.172598
0.5673182 2.159567
0.5675072999999999 2.1616
0.5676964999999999 2.160737
0.5678857 2.15972
0.568075 2.16023
0.5682644 2.192253
0.5684537999999999 2.176427
0.5686433 2.159318
0.5688328 2.160001
0.5690224 2.161067
0.5692121 2.160348
0.5694019 2.178325
0.5695917 2.162225
0.5697815 2.161215
0.5699713999999999 2.159641
0.5701614 2.15947
0.5703515 2.159366
0.5705416 2.159298
0.5707318 2.160351
0.5709219999999999 2.161067
0.5711123 2.162333
0.5713026999999999 2.162765
0.5714931 2.162781
0.5716836 2.159396
0.5718742 2.159004
0.5720648 2.159656
0.5722555 2.159417
0.5724463000000001 2.159195
0.5726371 2.158825
0.572828 2.181653
0.5730189 2.159377
0.5732098999999999 2.158596
0.573401 2.159605
0.5735921 2.158632
0.5737833 2.158793
0.5739746 2.158814
0.5741659 2.163127
0.5743573 2.158859
0.5745487 2.160046
0.5747403000000001 2.164865
0.5749318 2.166187
0.5751235 2.15873
0.5753152 2.159132
0.575507 2.159345
0.5756988000000001 2.158828
0.5758907 2.159094
0.5760827000000001 2.170857
0.5762747 2.15805
0.5764668 2.15889
0.5766589 2.158989
0.5768512 2.157979
0.5770434 2.160558
0.5772358 2.158742
0.5774282 2.158422
0.5776207 2.158547
0.5778132 2.160307
0.5780058 2.15921
0.5781985 2.160192
0.5783912 2.158493
0.578584 2.157744
0.5787769 2.157296
0.5789698 2.158556
0.5791628000000001 2.158211
0.5793558 2.159578
0.579549 2.164039
0.5797422 2.157174
0.5799354 2.160414
0.5801286999999999 2.157652
0.5803221 2.157237
0.5805155 2.157704
0.580709 2.159014
0.5809026 2.163369
0.5810962000000001 2.179429
0.5812899 2.157598
0.5814837 2.165287
0.5816775 2.15773
0.5818714 2.160101
0.5820654 2.158337
0.5822594 2.161298
0.5824535000000001 2.162
0.5826476 2.158224
0.5828419 2.161632
0.5830361000000001 2.170751
0.5832305 2.156728
0.5834249 2.160078
0.5836194 2.166254
0.5838139 2.156437
0.5840084999999999 2.156776
0.5842032 2.15669
0.5843979 2.158993
0.5845927 2.157558
0.5847876 2.159904
0.5849825 2.156512
0.5851775 2.157124
0.5853725999999999 2.156099
0.5855677 2.158574
0.5857629 2.156557
0.5859581 2.16718
0.5861534 2.157881
0.5863488 2.163369
0.5865443 2.156095
0.5867398 2.168289
0.5869354 2.15955
0.587131 2.161522
0.5873267000000001 2.156619
0.5875225 2.167219
0.5877183 2.189224
0.5879143 2.164071
0.5881102 2.206811
0.5883063000000001 2.179323
0.5885024 2.172701
0.5886985 2.157079
0.5888947999999999 2.162076
0.5890911 2.156706
0.5892874 2.174164
0.5894839 2.163989
0.5896803 2.166224
0.5898769 2.160343
0.5900735 2.164943
0.5902702 2.171995
0.5904670000000001 2.155953
0.5906638 2.15596
0.5908607 2.172975
0.5910576 2.16518
0.5912546999999999 2.194692
0.5914517 2.159044
0.5916489 2.197212
0.5918461 2.157205
0.5920434 2.157755
0.5922407 2.164819
0.5924382 2.176591
0.5926356 2.176905
0.5928332000000001 2.182484
0.5930308 2.158166
0.5932285 2.157927
0.5934262 2.155392
0.593624 2.157478
0.5938219 2.155904
0.5940198 2.160872
0.5942178 2.157468
0.5944159 2.161955
0.5946141 2.159657
0.5948123000000001 2.174909
0.5950105 2.161202
0.5952089 2.171269
0.5954073 2.167315
0.5956057 2.16134
0.5958043000000001 2.161276
0.5960029 2.16095
0.5962015 2.162453
0.5964003 2.16204
0.5965991 2.166711
0.5967979 2.199741
0.5969969 2.174937
0.5971959 2.157115
0.5973949000000001 2.154807
0.5975941 2.225431
0.5977933 2.178939
0.5979925 2.157458
0.5981919 2.155103
0.5983913 2.164568
0.5985907 2.170445
0.5987903 2.159233
0.5989899 2.155903
0.5991895 2.161003
0.5993892000000001 2.15828
0.5995889999999999 2.181523
0.5997889000000001 2.155183
0.5999888 2.220216
0.6001888 2.173608
0.6003889 2.154528
0.600589 2.161506
0.6007892 2.160151
0.6009895 2.153904
0.6011898 2.154571
0.6013902 2.170259
0.6015907 2.153447
0.6017912 2.154801
0.6019918000000001 2.157082
0.6021925 2.158864
0.6023932000000001 2.154938
0.602594 2.154441
0.6027949 2.160267
0.6029958 2.154983
0.6031968000000001 2.167541
0.6033979 2.196667
0.603599 2.185207
0.6038002 2.154474
0.6040015 2.159495
0.6042027999999999 2.156169
0.6044042 2.154577
0.6046057 2.165406
0.6048072 2.155215
0.6050088 2.157409
0.6052105 2.176626
0.6054122 2.154726
0.605614 2.156239
0.6058159 2.154625
0.6060177999999999 2.183041
0.6062198 2.156685
0.6064219 2.153989
0.6066239999999999 2.185922
0.6068262 2.154859
0.6070285 2.165547
0.6072308999999999 2.156795
0.6074333 2.163241
0.6076357 2.152439
0.6078383 2.152851
0.6080409 2.178528
0.6082436 2.153019
0.6084463 2.152999
0.6086492 2.155375
0.608852 2.175983
0.609055 2.154539
0.6092580000000001 2.157849
0.6094611 2.159667
0.6096642 2.156014
0.6098675 2.156136
0.6100708 2.15294
0.6102740999999999 2.155027
0.6104775 2.15767
0.610681 2.15198
0.6108846 2.157412
0.6110882000000001 2.153796
0.6112919 2.154208
0.6114957 2.156528
0.6116995 2.15386
0.6119034 2.152983
0.6121074 2.152787
0.6123114 2.1542
0.6125155 2.15254
0.6127197 2.158611
0.6129239 2.154259
0.6131282 2.152676
0.6133326 2.172849
0.6135371000000001 2.155859
0.6137416 2.156796
0.6139461 2.152779
0.6141508 2.151509
0.6143555 2.152767
0.6145603 2.156461
0.6147652 2.165985
0.6149701 2.151617
0.6151751000000001 2.152712
0.6153801 2.150764
0.6155851999999999 2.151254
0.6157904 2.150791
0.6159956999999999 2.157433
0.616201 2.151286
0.6164063999999999 2.152849
0.6166119 2.153634
0.6168174 2.161601
0.6170231 2.158066
0.6172287000000001 2.154803
0.6174345 2.151605
0.6176403 2.15793
0.6178462 2.154198
0.6180521000000001 2.151805
0.6182581 2.170634
0.6184642 2.157906
0.6186704 2.155303
0.6188766 2.153021
0.6190829 2.15053
0.6192892000000001 2.15319
0.6194957 2.152178
0.6197022 2.151601
0.6199087 2.15096
0.6201154 2.151871
0.6203221 2.155817
0.6205289 2.16004
0.6207357 2.150652
0.6209426 2.160207
0.6211496 2.158261
0.6213566 2.151499
0.6215638 2.151106
0.6217709 2.152471
0.6219782 2.150232
0.6221855 2.155139
0.6223929 2.155045
0.6226004 2.154217
0.6228079 2.151007
0.6230155 2.149795
0.6232232 2.154393
0.6234309 2.150915
0.6236387 2.149896
0.6238466 2.151543
0.6240546 2.156408
0.6242626 2.150673
0.6244707 2.150953
0.6246788 2.150047
0.6248871 2.168277
0.6250954 2.160797
0.6253037 2.151972
0.6255122 2.149569
0.6257207 2.152611
0.6259292 2.150991
0.6261379 2.153906
0.6263466 2.152038
0.6265554 2.149897
0.6267642 2.14953
0.6269732 2.151937
0.6271821 2.152471
0.6273911999999999 2.150256
0.6276003 2.150429
0.6278095 2.155598
0.6280188 2.149074
0.6282281000000001 2.152906
0.6284376 2.150286
0.6286470000000001 2.154698
0.6288566 2.151899
0.6290662 2.151946
0.6292759 2.152031
0.6294856000000001 2.151055
0.6296955 2.154377
0.6299054 2.152978
0.6301153 2.148208
0.6303254 2.151572
0.6305354999999999 2.149347
0.6307457000000001 2.156002
0.6309559 2.149865
0.6311662 2.153247
0.6313766000000001 2.149998
0.6315871000000001 2.154722
0.6317976 2.157622
0.6320082 2.151344
0.6322189 2.151521
0.6324296 2.171024
0.6326404 2.15133
0.6328513 2.149908
0.6330623 2.14963
0.6332732999999999 2.149051
0.6334844000000001 2.150864
0.6336955000000001 2.14963
0.6339068 2.163148
0.6341181 2.158201
0.6343294 2.152482
0.6345409000000001 2.14917
0.6347524 2.155224
0.634964 2.155706
0.6351756 2.150576
0.6353874 2.149182
0.6355991999999999 2.155064
0.635811 2.14819
0.636023 2.151444
0.636235 2.150837
0.636447 2.150079
0.6366592 2.148034
0.6368714 2.150347
0.6370836999999999 2.14947
0.6372960999999999 2.149185
0.6375084999999999 2.149536
0.637721 2.151039
0.6379336 2.159911
0.6381462 2.150679
0.6383589 2.152021
0.6385717 2.148765
0.6387845999999999 2.150349
0.6389975 2.161911
0.6392105 2.159748
0.6394236 2.153109
0.6396367000000001 2.151614
0.6398499 2.147402
0.6400632 2.155537
0.6402766 2.152892
0.64049 2.158827
0.6407035 2.154151
0.6409170999999999 2.149102
0.6411306999999999 2.147154
0.6413444 2.153064
0.6415582 2.147604
0.641772 2.148526
0.641986 2.153418
0.6422 2.171664
0.642414 2.154753
0.6426282 2.154078
0.6428423999999999 2.149643
0.6430567 2.14996
0.643271 2.161423
0.6434854000000001 2.149667
0.6436999 2.147258
0.6439145 2.182196
0.6441291 2.154761
0.6443438 2.173553
0.6445586 2.148712
0.6447735 2.150502
0.6449884 2.160406
0.6452034 2.147283
0.6454185 2.161837
0.6456336 2.155957
0.6458488 2.154671
0.6460641 2.24273
0.6462795 2.148952
0.6464949 2.154908
0.6467104 2.259907
0.6469259 2.165099
0.6471416000000001 2.267207
0.6473573 2.173373
0.6475731 2.161002
0.6477889 2.148061
0.6480049 2.151774
0.6482209 2.14675
0.6484369999999999 2.16568
0.6486531000000001 2.151579
0.6488693 2.154278
0.6490856 2.159845
0.649302 2.150063
0.6495184 2.17035
0.6497349 2.15164
0.6499514999999999 2.163264
0.6501681 2.161639
0.6503849 2.150427
0.6506017 2.192778
0.6508185 2.147493
0.6510355 2.179378
0.6512525 2.162828
0.6514696 2.158762
0.6516867 2.154107
0.6519039 2.155596
0.6521212 2.167488
0.6523386 2.148394
0.6525561 2.150173
0.6527736 2.169991
0.6529912 2.16356
0.6532088 2.153978
0.6534266 2.150044
0.6536444 2.189838
0.6538623 2.151582
0.6540802 2.161654
0.6542981999999999 2.154482
0.6545162999999999 2.152324
0.6547345 2.148596
0.6549528 2.19016
0.6551711 2.148437
0.6553895000000001 2.154908
0.6556079 2.160686
0.6558265 2.144303
0.6560450999999999 2.18218
0.6562638000000001 2.196652
0.6564825000000001 2.153465
0.6567012999999999 2.15472
0.6569202000000001 2.148957
0.6571392 2.148012
0.6573583 2.14995
0.6575774000000001 2.158695
0.6577966000000001 2.157599
0.6580158 2.157268
0.6582352 2.150221
0.6584546 2.166623
0.6586741 2.14856
0.6588936000000001 2.149714
0.6591133 2.156158
0.6593330000000001 2.145752
0.6595527 2.147193
0.6597726 2.150484
0.6599925000000001 2.145431
0.6602125 2.147
0.6604325999999999 2.149182
0.6606527 2.149588
0.6608729000000001 2.143873
0.6610932 2.147977
0.6613136000000001 2.150597
0.6615340000000001 2.147108
0.6617546 2.159459
0.6619750999999999 2.155484
0.6621958 2.144175
0.6624165000000001 2.14829
0.6626373 2.145869
0.6628582000000001 2.173395
0.6630792 2.169151
0.6633001999999999 2.144192
0.6635213 2.146953
0.6637425 2.143686
0.6639637 2.183851
0.664185 2.151138
0.6644064 2.16547
0.6646279 2.147414
0.6648494 2.152274
0.6650711 2.167779
0.6652927 2.199208
0.6655145 2.145548
0.6657363 2.168132
0.6659583 2.154315
0.6661802 2.145406
0.6664023 2.157257
0.6666244 2.148997
0.6668466 2.14957
0.6670689 2.153606
0.6672913 2.18099
0.6675137 2.146207
0.6677362 2.157223
0.6679588000000001 2.147411
0.6681815 2.145553
0.6684042 2.158587
0.6686270000000001 2.149349
0.6688499 2.156866
0.6690728 2.149384
0.6692958 2.151015
0.6695188999999999 2.142662
0.6697421 2.18291
0.6699654 2.144309
0.6701887000000001 2.144354
0.6704121000000001 2.143608
0.6706355 2.183639
0.6708590999999999 2.168641
0.6710827 2.146177
0.6713064 2.168651
0.6715302 2.147069
0.671754 2.145667
0.6719779 2.151861
0.6722019 2.149139
0.672426 2.144209
0.6726500999999999 2.144095
0.6728743 2.145633
0.6730986 2.144203
0.673323 2.146474
0.6735474 2.147462
0.6737719999999999 2.149946
0.6739966 2.143271
0.6742212 2.146811
0.674446 2.15382
0.6746708 2.146888
0.6748957 2.181113
0.6751206 2.149969
0.6753456999999999 2.144562
0.6755708 2.148484
0.6757960000000001 2.143744
0.6760212 2.147417
0.6762466 2.145514
0.676472 2.144695
0.6766975 2.14394
0.6769231 2.147115
0.6771487 2.146307
0.6773743999999999 2.156844
0.6776002 2.144019
0.6778261 2.157213
0.678052 2.156981
0.6782779999999999 2.146501
0.6785040999999999 2.150652
0.6787303 2.14618
0.6789565000000001 2.158176
0.6791829 2.146273
0.6794092 2.144608
0.6796357000000001 2.148207
0.6798623 2.146078
0.6800889 2.146925
0.6803156 2.145555
0.6805424 2.165924
0.6807692 2.147871
0.6809961 2.140932
0.6812231 2.155179
0.6814502 2.143988
0.6816773 2.141415
0.6819046000000001 2.15942
0.6821319 2.145339
0.6823592 2.146628
0.6825867 2.146125
0.6828142 2.150108
0.6830417999999999 2.14964
0.6832695 2.142373
0.6834973000000001 2.147194
0.6837251 2.14053
0.683953 2.148905
0.6841809999999999 2.140212
0.6844091 2.145045
0.6846372000000001 2.169442
0.6848654 2.155534
0.6850937 2.145722
0.6853221 2.141381
0.6855505 2.150902
0.685779 2.142596
0.6860076 2.149386
0.6862362999999999 2.175089
0.686465 2.142095
0.6866938 2.146403
0.6869227 2.14696
0.6871517 2.142773
0.6873808 2.14422
0.6876099 2.14773
0.6878390999999999 2.141547
0.6880683999999999 2.154712
0.6882977 2.143189
0.6885272 2.140939
0.6887567 2.145403
0.6889862999999999 2.154989
0.6892159 2.139716
0.6894456999999999 2.139305
0.6896755 2.143046
0.6899054 2.145278
0.6901353 2.144129
0.6903654 2.146132
0.6905955 2.145953
0.6908257 2.145494
0.691056 2.169569
0.6912863 2.147397
0.6915168 2.146934
0.6917473000000001 2.2148
0.6919778000000001 2.201212
0.6922085 2.202148
0.6924392 2.253918
0.6926701000000001 2.166983
0.6929009 2.213379
0.6931319 2.163643
0.6933630000000001 2.16603
0.6935941 2.145187
0.6938253 2.150045
0.6940565999999999 2.177788
0.6942879 2.193642
0.6945193 2.148251
0.6947508 2.1696
0.6949824 2.148815
0.6952141000000001 2.166312
0.6954458 2.141286
0.6956776 2.16572
0.6959095000000001 2.159977
0.6961415 2.175339
0.6963735 2.155447
0.6966057 2.153355
0.6968379 2.15462
0.6970702 2.152928
0.6973025 2.176713
0.6975349 2.153495
0.6977675 2.153325
0.6980000000000001 2.141705
0.6982326999999999 2.166611
0.6984655 2.146089
0.6986983 2.150311
0.6989312 2.139795
0.6991641999999999 2.15135
0.6993972 2.145554
0.6996302999999999 2.158677
0.6998635999999999 2.144747
0.7000968 2.154316
0.7003301999999999 2.154715
0.7005636 2.153343
0.7007972 2.144916
0.7010308 2.144178
0.7012644 2.177384
0.7014982 2.157656
0.701732 2.166829
0.7019659 2.171661
0.7021999 2.190843
0.702434 2.160237
0.7026681 2.162895
0.7029024 2.152874
0.7031367000000001 2.169483
0.703371 2.153407
0.7036055 2.145284
0.70384 2.141973
0.7040746999999999 2.150515
0.7043093 2.149398
0.7045441 2.159063
0.7047789999999999 2.149213
0.7050139000000001 2.197739
0.7052489 2.164189
0.705484 2.15718
0.7057191 2.166324
0.7059544 2.152386
0.7061897 2.151643
0.7064251 2.156141
0.7066606 2.18989
0.7068961 2.168388
0.7071318 2.220726
0.7073675 2.215879
0.7076033 2.179916
0.7078390999999999 2.153544
0.7080751000000001 2.192261
0.7083111 2.147781
0.7085471999999999 2.147212
0.7087834000000001 2.154379
0.7090196 2.277652
0.709256 2.159708
0.7094924 2.150776
0.7097289 2.149426
0.7099655 2.188856
0.7102021 2.147236
0.7104389 2.15969
0.7106757 2.143298
0.7109126 2.150518
0.7111495000000001 2.174334
0.7113866 2.199373
0.7116237 2.151458
0.7118608999999999 2.161003
0.7120982 2.178554
0.7123356 2.151775
0.712573 2.142787
0.7128104999999999 2.15118
0.7130481 2.197372
0.7132858 2.218725
0.7135236 2.149266
0.7137614 2.197428
0.7139994000000001 2.168129
0.7142374 2.147776
0.7144754 2.150168
0.7147136000000001 2.218142
0.7149518 2.208735
0.7151901 2.149929
0.7154285 2.188859
0.715667 2.151061
0.7159056 2.147414
0.7161442 2.150616
0.7163829 2.172085
0.7166217 2.306133
0.7168606 2.191464
0.7170995 2.181162
0.7173386 2.165248
0.7175777 2.237061
0.7178169000000001 2.20678
0.7180562 2.152623
0.7182955 2.155613
0.7185349 2.214658
0.7187745000000001 2.156895
0.7190139999999999 2.194927
0.7192537 2.177508
0.7194935 2.146551
0.7197332999999999 2.153403
0.7199732 2.162911
0.7202132 2.185888
0.7204533000000001 2.220106
0.7206934 2.165003
0.7209337 2.207092
0.721174 2.185923
0.7214144 2.211581
0.7216547999999999 2.244225
0.7218954 2.180222
0.722136 2.171092
0.7223767 2.156441
0.7226175 2.176965
0.7228584 2.168395
0.7230993 2.194431
0.7233404 2.169206
0.7235815 2.213834
0.7238227 2.183558
0.724064 2.169424
0.7243052999999999 2.177377
0.7245467 2.331165
0.7247883 2.16596
0.7250299 2.164947
0.7252715000000001 2.207284
0.7255133 2.185928
0.7257551 2.149884
0.725997 2.242257
0.7262390000000001 2.208093
0.7264811 2.159659
0.7267233 2.183252
0.7269654999999999 2.158812
0.7272078000000001 2.170799
0.7274503 2.167811
0.7276927000000001 2.152134
0.7279353 2.25236
0.7281778999999999 2.18465
0.7284207 2.168751
0.7286634999999999 2.157876
0.7289064000000001 2.1766
0.7291493 2.176441
0.7293924 2.159894
0.7296355 2.274589
0.7298787 2.160182
0.7301219999999999 2.168811
0.7303653999999999 2.15615
0.7306088 2.321042
0.7308524 2.150672
0.731096 2.161689
0.7313397 2.163714
0.7315834999999999 2.184595
0.7318273 2.15351
0.7320713 2.350132
0.7323153 2.153304
0.7325594 2.149697
0.7328036 2.169901
0.7330479 2.210981
0.7332922000000001 2.298032
0.7335366000000001 2.167763
0.7337811999999999 2.166241
0.7340258 2.152968
0.7342704 2.166571
0.7345152 2.148689
0.73476 2.168175
0.7350049000000001 2.223662
0.7352499 2.171722
0.735495 2.197607
0.7357402000000001 2.196282
0.7359854 2.16088
0.7362308 2.173979
0.7364762 2.204393
0.7367217 2.18018
0.7369672 2.176279
0.7372129000000001 2.212421
0.7374586 2.164047
0.7377045 2.148969
0.7379504 2.16689
0.7381963 2.148373
0.7384423999999999 2.195321
0.7386885999999999 2.209714
0.7389348 2.162091
0.7391811 2.171177
0.7394275 2.203577
0.739674 2.151085
0.7399205000000001 2.171343
0.7401672 2.156
0.7404139 2.204983
0.7406607000000001 2.153147
0.7409076 2.178692
0.7411545 2.158579
0.7414016 2.161699
0.7416486999999999 2.23685
0.7418958999999999 2.1574
0.7421432 2.156113
0.7423906 2.164431
0.7426381000000001 2.19297
0.7428855999999999 2.169152
0.7431333 2.170112
