This model is a 3D, clear morning spectrum post-processed with the Kempton group's RT code.
It includes H2O, CO2, CIA, and scattering opacity, pulling profiles from a Maria Z. chemical eq. GCM on alt levels.
Wavelength Depth
0.5859581 2.090506
0.5861534 2.066728
0.5863488 2.081455
0.5865443 2.062061
0.5867398 2.092027
0.5869354 2.0715
0.587131 2.075916
0.5873267000000001 2.063527
0.5875225 2.091227
0.5877183 2.142188
0.5879143 2.082779
0.5881102 2.179046
0.5883063000000001 2.120736
0.5885024 2.105153
0.5886985 2.065094
0.5888947999999999 2.078303
0.5890911 2.064047
0.5892874 2.109175
0.5894839 2.083528
0.5896803 2.088987
0.5898769 2.073631
0.5900735 2.084696
0.5902702 2.101875
0.5904670000000001 2.062184
0.5906638 2.062167
0.5908607 2.105692
0.5910576 2.085381
0.5912546999999999 2.147954
0.5914517 2.070257
0.5916489 2.159071
0.5918461 2.065692
0.5920434 2.066901
0.5922407 2.085828
0.5924382 2.114837
0.5926356 2.115681
0.5928332000000001 2.124942
0.5930308 2.068419
0.5932285 2.067598
0.5934262 2.061055
0.593624 2.066904
0.5938219 2.062581
0.5940198 2.075571
0.5942178 2.066235
0.5944159 2.076827
0.5946141 2.071837
0.5948123000000001 2.111234
0.5950105 2.076195
0.5952089 2.101505
0.5954073 2.092653
0.5956057 2.076351
0.5958043000000001 2.076398
0.5960029 2.076304
0.5962015 2.080191
0.5964003 2.078993
0.5965991 2.090666
0.5967979 2.151286
0.5969969 2.110697
0.5971959 2.066252
0.5973949000000001 2.060213
0.5975941 2.216967
0.5977933 2.117757
0.5979925 2.067223
0.5981919 2.061033
0.5983913 2.085379
0.5985907 2.099643
0.5987903 2.072328
0.5989899 2.063206
0.5991895 2.076395
0.5993892000000001 2.069362
0.5995889999999999 2.127828
0.5997889000000001 2.061271
0.5999888 2.192598
0.6001888 2.108925
0.6003889 2.059946
0.600589 2.077377
0.6007892 2.075078
0.6009895 2.058375
0.6011898 2.060017
0.6013902 2.100634
0.6015907 2.057471
0.6017912 2.060708
0.6019918000000001 2.066245
0.6021925 2.07151
0.6023932000000001 2.061718
0.602594 2.060061
0.6027949 2.075046
0.6029958 2.06111
0.6031968000000001 2.0937
0.6033979 2.158538
0.603599 2.134939
0.6038002 2.060499
0.6040015 2.073327
0.6042027999999999 2.064771
0.6044042 2.060913
0.6046057 2.088631
0.6048072 2.062215
0.6050088 2.06778
0.6052105 2.115904
0.6054122 2.061299
0.605614 2.065067
0.6058159 2.061213
0.6060177999999999 2.130884
0.6062198 2.06609
0.6064219 2.059508
0.6066239999999999 2.139331
0.6068262 2.061736
0.6070285 2.08933
0.6072308999999999 2.066782
0.6074333 2.083789
0.6076357 2.055702
0.6078383 2.056693
0.6080409 2.121144
0.6082436 2.057376
0.6084463 2.056954
0.6086492 2.063124
0.608852 2.115206
0.609055 2.06055
0.6092580000000001 2.069675
0.6094611 2.074424
0.6096642 2.064698
0.6098675 2.065573
0.6100708 2.057131
0.6102740999999999 2.062051
0.6104775 2.069537
0.610681 2.055093
0.6108846 2.067824
0.6110882000000001 2.059643
0.6112919 2.059734
0.6114957 2.06684
0.6116995 2.059421
0.6119034 2.05751
0.6121074 2.057206
0.6123114 2.060769
0.6125155 2.056214
0.6127197 2.07187
0.6129239 2.060354
0.6131282 2.056859
0.6133326 2.108067
0.6135371000000001 2.065423
0.6137416 2.066777
0.6139461 2.057314
0.6141508 2.054038
0.6143555 2.057168
0.6145603 2.067112
0.6147652 2.09026
0.6149701 2.054545
0.6151751000000001 2.057515
0.6153801 2.052554
0.6155851999999999 2.053771
0.6157904 2.052622
0.6159956999999999 2.068754
0.616201 2.053732
0.6164063999999999 2.057266
0.6166119 2.059822
0.6168174 2.078718
0.6170231 2.070006
0.6172287000000001 2.062731
0.6174345 2.054793
0.6176403 2.07152
0.6178462 2.060819
0.6180521000000001 2.055469
0.6182581 2.103201
0.6184642 2.070476
0.6186704 2.063281
0.6188766 2.057651
0.6190829 2.052226
0.6192892000000001 2.05883
0.6194957 2.056076
0.6197022 2.054678
0.6199087 2.053013
0.6201154 2.055538
0.6203221 2.065043
0.6205289 2.075321
0.6207357 2.052884
0.6209426 2.075271
0.6211496 2.071324
0.6213566 2.054256
0.6215638 2.054116
0.6217709 2.057319
0.6219782 2.05178
0.6221855 2.062791
0.6223929 2.063719
0.6226004 2.061915
0.6228079 2.053748
0.6230155 2.050955
0.6232232 2.062285
0.6234309 2.053679
0.6236387 2.051316
0.6238466 2.055057
0.6240546 2.067249
0.6242626 2.053094
0.6244707 2.053375
0.6246788 2.051468
0.6248871 2.095747
0.6250954 2.079044
0.6253037 2.055951
0.6255122 2.050685
0.6257207 2.059261
0.6259292 2.053609
0.6261379 2.06113
0.6263466 2.056556
0.6265554 2.051536
0.6267642 2.050808
0.6269732 2.056492
0.6271821 2.057907
0.6273911999999999 2.052476
0.6276003 2.052895
0.6278095 2.065502
0.6280188 2.049935
0.6282281000000001 2.05909
0.6284376 2.052843
0.6286470000000001 2.063116
0.6288566 2.055507
0.6290662 2.056385
0.6292759 2.057536
0.6294856000000001 2.05419
0.6296955 2.063493
0.6299054 2.059947
0.6301153 2.048003
0.6303254 2.055593
0.6305354999999999 2.050498
0.6307457000000001 2.068534
0.6309559 2.052328
0.6311662 2.059339
0.6313766000000001 2.052412
0.6315871000000001 2.064206
0.6317976 2.071976
0.6320082 2.055629
0.6322189 2.05651
0.6324296 2.101241
0.6326404 2.055758
0.6328513 2.052928
0.6330623 2.051682
0.6332732999999999 2.050252
0.6334844000000001 2.054704
0.6336955000000001 2.051242
0.6339068 2.084169
0.6341181 2.074076
0.6343294 2.059724
0.6345409000000001 2.051184
0.6347524 2.067063
0.634964 2.068195
0.6351756 2.053928
0.6353874 2.051383
0.6355991999999999 2.064506
0.635811 2.048547
0.636023 2.057233
0.636235 2.055851
0.636447 2.053218
0.6366592 2.048029
0.6368714 2.053492
0.6370836999999999 2.051447
0.6372960999999999 2.051072
0.6375084999999999 2.052736
0.637721 2.055969
0.6379336 2.078405
0.6381462 2.055167
0.6383589 2.058428
0.6385717 2.050396
0.6387845999999999 2.05411
0.6389975 2.083642
0.6392105 2.076715
0.6394236 2.060249
0.6396367000000001 2.05846
0.6398499 2.04694
0.6400632 2.067278
0.6402766 2.060778
0.64049 2.074715
0.6407035 2.06448
0.6409170999999999 2.051416
0.6411306999999999 2.046688
0.6413444 2.059765
0.6415582 2.047941
0.641772 2.050153
0.641986 2.06297
0.6422 2.105961
0.642414 2.066725
0.6426282 2.064674
0.6428423999999999 2.053602
0.6430567 2.052943
0.643271 2.082609
0.6434854000000001 2.052078
0.6436999 2.046989
0.6439145 2.128706
0.6441291 2.063484
0.6443438 2.111272
0.6445586 2.050925
0.6447735 2.053767
0.6449884 2.080393
0.6452034 2.046671
0.6454185 2.083446
0.6456336 2.068116
0.6458488 2.065575
0.6460641 2.227511
0.6462795 2.051328
0.6464949 2.065234
0.6467104 2.262927
0.6469259 2.089862
0.6471416000000001 2.263104
0.6473573 2.109935
0.6475731 2.081956
0.6477889 2.049382
0.6480049 2.058325
0.6482209 2.045755
0.6484369999999999 2.093301
0.6486531000000001 2.058008
0.6488693 2.063406
0.6490856 2.079019
0.649302 2.054969
0.6495184 2.103734
0.6497349 2.058384
0.6499514999999999 2.087755
0.6501681 2.080767
0.6503849 2.055964
0.6506017 2.142034
0.6508185 2.048487
0.6510355 2.12098
0.6512525 2.085367
0.6514696 2.07428
0.6516867 2.063542
0.6519039 2.068762
0.6521212 2.096044
0.6523386 2.050278
0.6525561 2.053644
0.6527736 2.10328
0.6529912 2.087281
0.6532088 2.06442
0.6534266 2.054278
0.6536444 2.137381
0.6538623 2.058272
0.6540802 2.083325
0.6542981999999999 2.065241
0.6545162999999999 2.059866
0.6547345 2.05131
0.6549528 2.145004
0.6551711 2.050843
0.6553895000000001 2.064858
0.6556079 2.081366
0.6558265 2.041168
0.6560450999999999 2.127229
0.6562638000000001 2.153884
0.6564825000000001 2.063582
0.6567012999999999 2.067076
0.6569202000000001 2.052698
0.6571392 2.050602
0.6573583 2.05406
0.6575774000000001 2.075329
0.6577966000000001 2.072931
0.6580158 2.072704
0.6582352 2.054021
0.6584546 2.095672
0.6586741 2.051425
0.6588936000000001 2.05422
0.6591133 2.069632
0.6593330000000001 2.04496
0.6595527 2.048022
0.6597726 2.057684
0.6599925000000001 2.043954
0.6602125 2.047657
0.6604325999999999 2.052955
0.6606527 2.055175
0.6608729000000001 2.040689
0.6610932 2.051161
0.6613136000000001 2.056404
0.6615340000000001 2.048899
0.6617546 2.078612
0.6619750999999999 2.069039
0.6621958 2.041761
0.6624165000000001 2.051242
0.6626373 2.045499
0.6628582000000001 2.111931
0.6630792 2.100667
0.6633001999999999 2.041494
0.6635213 2.047951
0.6637425 2.040542
0.6639637 2.135949
0.664185 2.057247
0.6644064 2.092193
0.6646279 2.049317
0.6648494 2.06163
0.6650711 2.098745
0.6652927 2.168534
0.6655145 2.045504
0.6657363 2.100103
0.6659583 2.066041
0.6661802 2.044779
0.6664023 2.072893
0.6666244 2.052585
0.6668466 2.05413
0.6670689 2.063631
0.6672913 2.126533
0.6675137 2.046307
0.6677362 2.074214
0.6679588000000001 2.04981
0.6681815 2.044695
0.6684042 2.076391
0.6686270000000001 2.055118
0.6688499 2.073581
0.6690728 2.054521
0.6692958 2.058551
0.6695188999999999 2.039388
0.6697421 2.135429
0.6699654 2.042574
0.6701887000000001 2.043165
0.6704121000000001 2.040976
0.6706355 2.136291
0.6708590999999999 2.09999
0.6710827 2.046927
0.6713064 2.101476
0.6715302 2.049849
0.671754 2.045291
0.6719779 2.060214
0.6722019 2.053901
0.672426 2.041672
0.6726500999999999 2.04179
0.6728743 2.045839
0.6730986 2.0429
0.673323 2.047603
0.6735474 2.049307
0.6737719999999999 2.056582
0.6739966 2.040344
0.6742212 2.048286
0.674446 2.063759
0.6746708 2.049164
0.6748957 2.132057
0.6751206 2.056086
0.6753456999999999 2.042985
0.6755708 2.052254
0.6757960000000001 2.041615
0.6760212 2.049604
0.6762466 2.045132
0.676472 2.043545
0.6766975 2.041564
0.6769231 2.049724
0.6771487 2.047018
0.6773743999999999 2.074073
0.6776002 2.041734
0.6778261 2.074386
0.678052 2.072837
0.6782779999999999 2.048674
0.6785040999999999 2.057878
0.6787303 2.046758
0.6789565000000001 2.075635
0.6791829 2.04809
0.6794092 2.043426
0.6796357000000001 2.05198
0.6798623 2.047444
0.6800889 2.049021
0.6803156 2.045123
0.6805424 2.094285
0.6807692 2.051768
0.6809961 2.035962
0.6812231 2.068645
0.6814502 2.043399
0.6816773 2.036343
0.6819046000000001 2.079591
0.6821319 2.044614
0.6823592 2.047941
0.6825867 2.047906
0.6828142 2.055225
0.6830417999999999 2.056634
0.6832695 2.038669
0.6834973000000001 2.050039
0.6837251 2.034745
0.683953 2.054774
0.6841809999999999 2.034295
0.6844091 2.044682
0.6846372000000001 2.102247
0.6848654 2.069991
0.6850937 2.046709
0.6853221 2.036144
0.6855505 2.060603
0.685779 2.039436
0.6860076 2.056166
0.6862362999999999 2.115562
0.686465 2.038156
0.6866938 2.048974
0.6869227 2.049703
0.6871517 2.040125
0.6873808 2.044381
0.6876099 2.050249
0.6878390999999999 2.036764
0.6880683999999999 2.06931
0.6882977 2.041
0.6885272 2.036181
0.6887567 2.04725
0.6889862999999999 2.069886
0.6892159 2.033498
0.6894456999999999 2.032818
0.6896755 2.040924
0.6899054 2.04616
0.6901353 2.044163
0.6903654 2.04763
0.6905955 2.047321
0.6908257 2.047241
0.691056 2.104102
0.6912863 2.052371
0.6915168 2.049086
0.6917473000000001 2.187535
0.6919778000000001 2.176617
0.6922085 2.180812
0.6924392 2.245123
0.6926701000000001 2.097358
0.6929009 2.190067
0.6931319 2.087888
0.6933630000000001 2.094426
0.6935941 2.045539
0.6938253 2.056643
0.6940565999999999 2.123862
0.6942879 2.155101
0.6945193 2.053552
0.6947508 2.104369
0.6949824 2.053774
0.6952141000000001 2.096306
0.6954458 2.037455
0.6956776 2.095723
0.6959095000000001 2.081051
0.6961415 2.116073
0.6963735 2.069377
0.6966057 2.064225
0.6968379 2.06616
0.6970702 2.062009
0.6973025 2.119277
0.6975349 2.066853
0.6977675 2.06727
0.6980000000000001 2.037807
0.6982326999999999 2.097664
0.6984655 2.047979
0.6986983 2.058592
0.6989312 2.034024
0.6991641999999999 2.062923
0.6993972 2.048212
0.6996302999999999 2.079503
0.6998635999999999 2.044801
0.7000968 2.065317
0.7003301999999999 2.068405
0.7005636 2.066768
0.7007972 2.045737
0.7010308 2.044537
0.7012644 2.120183
0.7014982 2.077393
0.701732 2.096894
0.7019659 2.108104
0.7021999 2.14546
0.702434 2.081706
0.7026681 2.08769
0.7029024 2.064187
0.7031367000000001 2.103002
0.703371 2.065967
0.7036055 2.046587
0.70384 2.039284
0.7040746999999999 2.058475
0.7043093 2.0578
0.7045441 2.077903
0.7047789999999999 2.055211
0.7050139000000001 2.162732
0.7052489 2.089769
0.705484 2.075143
0.7057191 2.096732
0.7059544 2.062378
0.7061897 2.06265
0.7064251 2.07294
0.7066606 2.151119
0.7068961 2.098212
0.7071318 2.203014
0.7073675 2.185099
0.7076033 2.12889
0.7078390999999999 2.067367
0.7080751000000001 2.156118
0.7083111 2.053543
0.7085471999999999 2.052199
0.7087834000000001 2.067115
0.7090196 2.280767
0.709256 2.079239
0.7094924 2.059165
0.7097289 2.056696
0.7099655 2.146552
0.7102021 2.049233
0.7104389 2.080784
0.7106757 2.042007
0.7109126 2.058457
0.7111495000000001 2.115622
0.7113866 2.157213
0.7116237 2.060086
0.7118608999999999 2.084641
0.7120982 2.123074
0.7123356 2.063559
0.712573 2.040413
0.7128104999999999 2.059304
0.7130481 2.168348
0.7132858 2.18825
0.7135236 2.056
0.7137614 2.161675
0.7139994000000001 2.100682
0.7142374 2.053105
0.7144754 2.058875
0.7147136000000001 2.21134
0.7149518 2.184628
0.7151901 2.057254
0.7154285 2.148524
0.715667 2.05903
0.7159056 2.05077
0.7161442 2.05834
0.7163829 2.109099
0.7166217 2.326961
0.7168606 2.148545
0.7170995 2.130281
0.7173386 2.093207
0.7175777 2.247159
0.7178169000000001 2.188624
0.7180562 2.062891
0.7182955 2.071877
0.7185349 2.198145
0.7187745000000001 2.074549
0.7190139999999999 2.165625
0.7192537 2.122909
0.7194935 2.050137
0.7197332999999999 2.065348
0.7199732 2.08811
0.7202132 2.144998
0.7204533000000001 2.207734
0.7206934 2.092556
0.7209337 2.189614
0.721174 2.143072
0.7214144 2.189288
0.7216547999999999 2.239366
0.7218954 2.12898
0.722136 2.107215
0.7223767 2.072085
0.7226175 2.12154
0.7228584 2.100481
0.7230993 2.164017
0.7233404 2.102858
0.7235815 2.190651
0.7238227 2.13693
0.724064 2.10371
0.7243052999999999 2.122134
0.7245467 2.338856
0.7247883 2.095207
0.7250299 2.093961
0.7252715000000001 2.182836
0.7255133 2.142412
0.7257551 2.057486
0.725997 2.232976
0.7262390000000001 2.189817
0.7264811 2.081019
0.7267233 2.137875
0.7269654999999999 2.080169
0.7272078000000001 2.105624
0.7274503 2.099727
0.7276927000000001 2.061705
0.7279353 2.261434
0.7281778999999999 2.134449
0.7284207 2.102397
0.7286634999999999 2.077519
0.7289064000000001 2.120004
0.7291493 2.119629
0.7293924 2.081561
0.7296355 2.274921
0.7298787 2.081277
0.7301219999999999 2.102561
0.7303653999999999 2.073064
0.7306088 2.331158
0.7308524 2.058955
0.731096 2.086274
0.7313397 2.088811
0.7315834999999999 2.13948
0.7318273 2.066333
0.7320713 2.370587
0.7323153 2.064764
0.7325594 2.056919
0.7328036 2.105385
0.7330479 2.182958
0.7332922000000001 2.305283
0.7335366000000001 2.09814
0.7337811999999999 2.094852
0.7340258 2.063996
0.7342704 2.094766
0.7345152 2.054622
0.73476 2.099254
0.7350049000000001 2.190946
0.7352499 2.109307
0.735495 2.172151
0.7357402000000001 2.152815
0.7359854 2.08323
0.7362308 2.114975
0.7364762 2.177016
0.7367217 2.128738
0.7369672 2.119927
0.7372129000000001 2.186385
0.7374586 2.090336
0.7377045 2.054741
0.7379504 2.099283
0.7381963 2.054273
0.7384423999999999 2.159105
0.7386885999999999 2.189047
0.7389348 2.086134
