    0.757870463676276586E+03    0.113486754748158702E+01   -0.605337795705085391E+00    0.695539979855484880E+01    0.305199760431350642E+01   -0.110482431803358061E+01   -0.768013941263095390E+01    0.989985842088332291E+00   -0.271927719355322095E+01   -0.563483023776019110E+00    0.928831308902813134E+03   -0.819195718769688330E+00    0.899781381749941644E+01    0.331137019633370899E+01   -0.209392738787169463E+01   -0.414275928974253738E+01    0.518487825201227110E+03
    0.866251812177117017E+03    0.119851633252420386E+01   -0.672618613232337292E+00    0.592479390995869792E+01    0.415891892521785778E+01   -0.452129698771344124E-01   -0.788308582799053248E+01    0.981626736455235460E+00   -0.251244750201308875E+01   -0.252755071867018755E+01    0.110437250191092608E+04   -0.849343288344495129E-01    0.892473622230801666E+01    0.399166057395595164E+01   -0.281589714655786905E+01   -0.577493858265858329E+01    0.518573904601197000E+03
    0.751375246317662231E+03    0.102819490753470744E+01   -0.404859686711604994E+00    0.778101580978423257E+01    0.316532708302109311E+01   -0.108284307476525843E+01   -0.125928315492950045E+02    0.983639620844193208E+00   -0.193747403536374940E+01   -0.478968803054879544E+00    0.987879652246860701E+03   -0.461368399113740946E+00    0.103443183580893905E+02    0.452465727979684473E+01   -0.221396212478076304E+01   -0.448386299142542732E+01    0.518574327568727654E+03
    0.816599851289909793E+03    0.995063719560557836E+00   -0.101057827086103380E+01    0.799048279573402098E+01    0.488455281226029214E+01    0.315170439264415236E+00   -0.149572747411306146E+02    0.983935334386263127E+00   -0.285522813534702902E+01   -0.245486007398268047E+01    0.105746655529658756E+04   -0.560859796699734625E+00    0.106672928924170378E+02    0.472013066650653723E+01   -0.265549987681589705E+01   -0.356108633642193340E+01    0.518709313662264435E+03
    0.826723398692401702E+03    0.979347185628864914E+00   -0.368419766548767624E+00    0.907307450787194014E+01    0.186009503213343552E+01   -0.218267231106266824E+01   -0.791952427193677533E+01    0.970515197084345305E+00   -0.190223988802839616E+01   -0.243354557612913824E+01    0.112094709201059163E+04   -0.934814110702586465E-01    0.725906334686258958E+01    0.354342258058898896E+01   -0.184528748669662157E+01   -0.505539077134466552E+01    0.518710588028016787E+03
    0.838280653228536721E+03    0.113685060409027194E+01   -0.113119525029063994E+01    0.106054901916536988E+02    0.217000198979758085E+01   -0.322806506023412787E+01   -0.107957093180724932E+02    0.988611670038157753E+00   -0.298532194257146344E+01   -0.828585455021729089E+00    0.963478166580566153E+03   -0.428212255451341672E+00    0.101552757712641384E+02    0.376584340449865707E+01   -0.252066085178955746E+01   -0.286604721963075271E+01    0.518820596897745645E+03
    0.740851111425974295E+03    0.117187118055871586E+01   -0.103108796254485702E+01    0.658672392891650560E+01    0.392929995817577726E+01    0.131689180192603761E+01   -0.612965950135239268E+01    0.989063433006645232E+00   -0.275006708146265533E+01   -0.772084673552746903E+00    0.104229283322628044E+04   -0.210275199348479269E+00    0.972941400679239976E+01    0.386051920236916146E+01   -0.217360076590458284E+01   -0.385974505047724747E+01    0.518873013800428794E+03
    0.775739537722714431E+03    0.100075675572035738E+01   -0.478585677802089160E+00    0.519327636659530434E+01    0.174143335239559960E+01   -0.371525710436516610E+01   -0.625141346125724162E+01    0.984911418113918580E+00   -0.237255385726072276E+01   -0.337256185873122227E+00    0.958143564832624179E+03   -0.537051198894471726E+00    0.772967998077413032E+01    0.408775824227251938E+01   -0.236382328025158905E+01   -0.391920379640863104E+01    0.518895317672007991E+03
    0.869667012731544673E+03    0.972457738819161754E+00   -0.605029677913704100E+00    0.109986747918931993E+02    0.473627831804694210E+01    0.623670487806744944E+00   -0.121720455509942376E+02    0.980519994544924556E+00   -0.236769092163635886E+01   -0.276006939710752697E+01    0.103966948372157503E+04   -0.119003663279731775E+00    0.852266307149988123E+01    0.331778494443287908E+01   -0.170779889720732303E+01   -0.357456004880211964E+01    0.519154288021897401E+03
    0.826057504978925408E+03    0.103441875105743986E+01   -0.952172788030805961E+00    0.687530671998827625E+01    0.414782874895622200E+01    0.953927045724113576E+00   -0.802987933884648086E+01    0.986139933071036090E+00   -0.298314312843415719E+01   -0.164823047548854662E+01    0.110673035386799211E+04   -0.173051508670108767E+00    0.959488065535515311E+01    0.252222596096973328E+01   -0.984875514819171904E+00   -0.223788798767297692E+01    0.519225999760485706E+03
    0.772377209076785675E+03    0.106557532120250098E+01   -0.710569491487465177E+00    0.541629284662942645E+01    0.461112769079240703E+01   -0.107611583347311335E+01   -0.142342610907390998E+02    0.986540583669082927E+00   -0.290732221994686268E+01   -0.143962353071286420E+01    0.106941599251227854E+04   -0.201718845237815358E+00    0.964955074590617912E+01    0.208846094928252857E+01   -0.185604246648597737E+01   -0.436066265073063519E+01    0.519251357457702738E+03
    0.846722190987242584E+03    0.960680206044555174E+00   -0.865820377238665229E+00    0.954756548487191736E+01    0.425993699788657931E+01   -0.457574894019556044E+01   -0.146599994914060918E+02    0.987044493075893481E+00   -0.277953801806110778E+01   -0.112845687031935915E+01    0.967246782534930958E+03   -0.331747021821246824E+00    0.915437093724888307E+01    0.283213507515399598E+01   -0.224073991127012473E+01   -0.457273711371185243E+01    0.519318823419826231E+03
    0.824291400226170936E+03    0.119324643405539943E+01   -0.540434163269906787E+00    0.553321351663506800E+01    0.291273594258923030E+01   -0.470133801925453554E+01   -0.753527618041740599E+01    0.984610450990339281E+00   -0.265536355570177118E+01   -0.140463863726676363E+01    0.105680377111151006E+04   -0.263201716391194607E+00    0.889897256848162677E+01    0.367921129481027442E+01   -0.197250804054504858E+01   -0.338876287282416833E+01    0.519358714483017252E+03
    0.998090496538387356E+03    0.117683374692724962E+01   -0.992888767891146884E-01    0.876266365393004421E+01    0.327944427098392888E+01   -0.364381535033522663E+01   -0.105434916183724461E+02    0.970176481263276047E+00   -0.216591235279417571E+01   -0.260027634490616588E+01    0.109564270580896118E+04   -0.410373085238890267E+00    0.106843866963907210E+02    0.239277742774650459E+01   -0.276836670953327868E+01   -0.362650597697037114E+01    0.519393038080444285E+03
    0.885466633832528942E+03    0.836132546348040684E+00   -0.518141285681342989E+00    0.506342243317596274E+01    0.174750668631265116E+01   -0.239424058202131995E+01   -0.307071746297492965E+01    0.974503175902883267E+00   -0.221897486977850900E+01   -0.255850226615158238E+01    0.104934336470151811E+04   -0.346439946618425365E+00    0.102793507423062778E+02    0.432489480847288288E+01   -0.285931532805636213E+01   -0.458637981299303021E+01    0.519397343257399484E+03
    0.914012180899445411E+03    0.759027386962577655E+00   -0.106015777295032976E+00    0.660833039653459764E+01    0.117381932447370341E+01   -0.464928741054816097E+01   -0.863304738513270209E+01    0.981461428339735376E+00   -0.276850350951363966E+01   -0.211261264485097700E+01    0.106240203579894592E+04   -0.588532831372611698E+00    0.917234923903477295E+01    0.346034673752697586E+01   -0.177679278988554756E+01   -0.329490615469768144E+01    0.519419933536481608E+03
    0.818639075434547749E+03    0.108445656612976071E+01   -0.854467861003610718E+00    0.523284773861270480E+01    0.403501843802195914E+01   -0.288244070986180256E+01   -0.104599048461806206E+02    0.981383090395997693E+00   -0.262727840002518320E+01   -0.223100007424421598E+01    0.107715288745715588E+04   -0.564288140022948914E+00    0.970216022121284993E+01    0.333823459860538563E+01   -0.249876428459788258E+01   -0.388165760920389857E+01    0.519431792382536287E+03
    0.856648471589856854E+03    0.886855991967583357E+00   -0.167951925431794269E+00    0.572842894415965276E+01    0.223837443752517373E+01   -0.333747469547876952E+01   -0.118587394784966627E+02    0.981077464745786054E+00   -0.249808227336343069E+01   -0.144323765890909139E+01    0.104613420885651635E+04   -0.472845365771180415E+00    0.763623312884401440E+01    0.311441014378943004E+01   -0.109919511907340883E+01   -0.277764389388230803E+01    0.519445344380848496E+03
    0.831101078763865189E+03    0.967985407080435678E+00   -0.149377893607084866E+00    0.869952795658197608E+01    0.231901118278515472E+01   -0.347198049935232200E+01   -0.889265820602070711E+01    0.976917784454845228E+00   -0.212453237160817210E+01   -0.242997884460999636E+01    0.102324257439134703E+04   -0.449364207103369218E+00    0.944161402852012799E+01    0.433123592901848742E+01   -0.201823446970664078E+01   -0.413253630456581078E+01    0.519563504155076316E+03
    0.882467007294610312E+03    0.797723323619253577E+00   -0.470698593466042814E+00    0.835548415717483728E+01    0.429682839678268191E+01   -0.244011742041465496E+01   -0.149213520930771129E+02    0.979375195925461295E+00   -0.265814659946628318E+01   -0.186622283212547635E+01    0.110413967731409139E+04   -0.329972006008027119E+00    0.884350024846569838E+01    0.360098893094798544E+01   -0.182139794548269318E+01   -0.323639479396538654E+01    0.519594186651039649E+03
    0.735717566324654740E+03    0.110551121996601776E+01   -0.135778023441344864E+01    0.604508056716669540E+01    0.783437478754368533E+00   -0.131628896483354563E+01   -0.537566929560420625E+01    0.990830340796867937E+00   -0.275194669694382066E+01   -0.342395421649090537E+00    0.921214968637851825E+03   -0.418165306264235870E+00    0.103981788364317111E+02    0.435928954835986104E+01   -0.265534373107939148E+01   -0.390858081162542703E+01    0.519595067324417414E+03
    0.805162938292059152E+03    0.102562321108605037E+01   -0.624848302963574076E+00    0.693678778190139411E+01    0.127665801720251015E+01    0.603534829644140736E+00   -0.118586472271246866E+02    0.987853476288018784E+00   -0.269641070507086944E+01   -0.393582652421603285E+00    0.966845675381114688E+03   -0.182042259048407873E+00    0.996994273389591257E+01    0.109930130553865513E+01   -0.543643705650942444E+00   -0.419258281106180775E+01    0.519652675758712462E+03
    0.798744817924786730E+03    0.111987934591161320E+01   -0.103147227311140099E+01    0.563881590213232986E+01    0.357423223148166125E+01   -0.537631688894624649E+01   -0.665924997867816337E+01    0.977373055348153441E+00   -0.198164515199163627E+01   -0.220924731452951528E+01    0.102831158910186764E+04   -0.189027015178040214E+00    0.834028010046827362E+01    0.475060608322670408E+01   -0.235030717834071412E+01   -0.528004697053359529E+01    0.519653868769150677E+03
    0.894818709151079133E+03    0.936399646911008965E+00   -0.291425140170998409E+00    0.527724810715995041E+01    0.473658875787048927E+01    0.347456000625304462E+00   -0.592547783506524617E+01    0.977476413120971888E+00   -0.213539085338253898E+01   -0.194092300144687546E+01    0.996682224064172715E+03   -0.322319647253716202E+00    0.997189660740276551E+01    0.452816230476090631E+01   -0.180873291445928341E+01   -0.215524539938327386E+01    0.519717254257624290E+03
    0.824198796647142672E+03    0.994540880163845120E+00   -0.222506158373101615E+00    0.635539871587541949E+01    0.179957240119842665E+01   -0.323612539036456415E+01   -0.141504492292424011E+02    0.979325033153800040E+00   -0.222911475053614350E+01   -0.187746064667401602E+01    0.100324047588536018E+04   -0.688057866960822828E+00    0.997078256941198227E+01    0.392718383866797183E+01   -0.193625911782339077E+01   -0.274098155353348538E+01    0.519739037087577003E+03
    0.723173934924521063E+03    0.997637305950980213E+00   -0.830950375067672775E+00    0.666417530084377141E+01    0.256216994244635421E+01   -0.267831942119077704E+01   -0.356408314692138717E+01    0.986403814976900994E+00   -0.218598914553826074E+01   -0.217923777499041016E+00    0.971098835651227319E+03   -0.220798043325356907E+00    0.895898952115766178E+01    0.478653737857143380E+01   -0.213690959902517230E+01   -0.369713595777834669E+01    0.519751573440387688E+03
    0.789602148565967696E+03    0.111040627705134964E+01   -0.908076794408012811E+00    0.574419003155096064E+01    0.424193737177324159E+01   -0.137411137992705878E+01   -0.446244197237478168E+01    0.985072981859139829E+00   -0.265576244265233496E+01   -0.123395591469478783E+01    0.103549101120421528E+04   -0.385249786599074051E+00    0.940945792129815928E+01    0.284694769788919011E+01   -0.156014093342989302E+01   -0.267028696322842052E+01    0.519835115428567519E+03
    0.964642237182573808E+03    0.984859111539053256E+00   -0.183189010626229054E+00    0.948953312453373954E+01    0.355698211847492862E+01   -0.180932351598826191E+01   -0.114098199988834299E+02    0.976209380429917672E+00   -0.262877423576802904E+01   -0.271705241251878604E+01    0.111089514844537553E+04   -0.257872208931107183E+00    0.957133964197223008E+01    0.360110463120571644E+01   -0.223616006643421183E+01   -0.313775737527313581E+01    0.519876954456001727E+03
    0.854393381205571359E+03    0.118128965578030432E+01   -0.350519819800119814E+00    0.590544229300595180E+01    0.319172465915113923E+01   -0.317191029505884314E+01   -0.144752449927669051E+02    0.978705894895420481E+00   -0.254285227732244490E+01   -0.232534134318574193E+01    0.114965172157884922E+04   -0.145039175001252074E+00    0.955580545862935615E+01    0.357422408421069493E+01   -0.256458579172423518E+01   -0.411493888035407096E+01    0.519923551103587215E+03
    0.793413807819450312E+03    0.966728597221503172E+00   -0.390757714386307242E+00    0.853808708649100367E+01    0.346076624318554771E+01   -0.191994486969068845E+01   -0.429238260671180072E+01    0.986325937948703491E+00   -0.237782015122818269E+01   -0.325137417483236213E+00    0.938048858519004511E+03   -0.479545794383021473E+00    0.900378769527755018E+01    0.598409656029960058E+01   -0.266474705389935229E+01   -0.554839751689076977E+01    0.520002291112831813E+03
    0.887910097266849448E+03    0.860528883675840905E+00   -0.150241094593325242E+00    0.823986802897561255E+01    0.157272591932408345E+01   -0.502204827804740184E+01   -0.952432315553255293E+01    0.981144980390466603E+00   -0.211567689063416342E+01   -0.252274478754624720E+00    0.938920535960032566E+03   -0.790170067947381982E+00    0.106618007989116261E+02    0.405140950023356794E+01   -0.272432862920614571E+01   -0.305507125586679251E+01    0.520018333277053102E+03
    0.887024171671759859E+03    0.929653587712063967E+00   -0.291208795071814519E+00    0.950586921833207299E+01    0.357751810666343895E+01   -0.192733705745509010E+01   -0.116880117206404304E+02    0.981501600838364685E+00   -0.265463330134852526E+01   -0.286815072634192658E+01    0.100975467290686811E+04   -0.705891728348795322E+00    0.928167980538410475E+01    0.558081840587603217E+01   -0.232278031528097761E+01   -0.236114334698162232E+01    0.520086293334828952E+03
    0.749691586223927175E+03    0.107191644121175056E+01   -0.259804295514624473E+00    0.578267313945868278E+01    0.299087396839313868E+01    0.424420683458900605E+00   -0.117861513767678510E+02    0.982087050828069685E+00   -0.217460744266172723E+01   -0.655905879853595941E+00    0.106429666044240548E+04   -0.263825412716951480E+00    0.874286308858274452E+01    0.469262645627146302E+01   -0.150222995905756385E+01   -0.266956284451441661E+01    0.520101262637907098E+03
    0.910789805684269140E+03    0.108528481505183594E+01   -0.141337966933522630E+00    0.545193694140125196E+01    0.517397699930548338E+01    0.272645237967687137E+00   -0.515309345500426730E+01    0.987691042579538658E+00   -0.289679168271141885E+01   -0.186876216546930851E+01    0.982224352300850569E+03   -0.506004643555177269E+00    0.911504847513272942E+01    0.401139586956246141E+01   -0.172050874434720136E+01   -0.236315732767544517E+01    0.520127196900442641E+03
    0.853172751055355320E+03    0.946314327495062724E+00   -0.582949827437073687E+00    0.102907728381928258E+02    0.227831040863674961E+01   -0.150322212935462574E+01   -0.664332839251841989E+01    0.983542148142274031E+00   -0.287972943846958707E+01   -0.164329340355551601E+01    0.110557251747582723E+04   -0.192017280116382638E+00    0.108264236518469037E+02    0.192843858311950456E+01   -0.239215991106910142E+01   -0.439650627210808054E+01    0.520129366613234879E+03
    0.829830611037039262E+03    0.105826389094673123E+01   -0.315336961517221237E+00    0.777845644467701192E+01    0.173791134049096363E+01   -0.591836954204470000E+01   -0.110653173653894950E+02    0.985419120616441768E+00   -0.296147885719457760E+01   -0.182310371214741851E+01    0.107729562548347803E+04   -0.394939798728315417E+00    0.930623812810742557E+01    0.353286544798595603E+01   -0.151029525803492159E+01   -0.210701535296983344E+01    0.520163109932014095E+03
    0.885786623250144430E+03    0.936562618252364310E+00   -0.265111612745732250E+00    0.985057106693367146E+01    0.100139933936129921E+01   -0.554377489295581594E+01   -0.135250249417111039E+02    0.984633626513182314E+00   -0.290217463474656245E+01   -0.287635630444265988E+01    0.106414912106618294E+04   -0.255688220030332536E+00    0.861075123087331562E+01    0.364978379273212550E+01   -0.196570339213576517E+01   -0.513091693822163109E+01    0.520164625194721339E+03
    0.868228374122427340E+03    0.800286911630931019E+00   -0.335062626383268780E+00    0.770328787846143648E+01    0.143568887952047808E+01   -0.346077874017468012E+01   -0.104023108939500837E+02    0.982032386848258998E+00   -0.254916159099245476E+01   -0.248290855451315906E+01    0.100211318947756047E+04   -0.587335009262143215E+00    0.105810617558264113E+02    0.285770907723372769E+01   -0.178100379751767512E+01   -0.253520813522172972E+01    0.520197941525254237E+03
    0.881434591291411152E+03    0.777467884850979729E+00   -0.284639247198020140E+00    0.955161768766119756E+01    0.349092337541524111E+01   -0.451205120587312969E+01   -0.791454970797901058E+01    0.975379262246166778E+00   -0.235023211561902023E+01   -0.232778229200440512E+01    0.108818413540785195E+04   -0.485259533344776894E+00    0.918102311168528473E+01    0.368882897236517682E+01   -0.203034384715226368E+01   -0.439089370517600130E+01    0.520207185957839897E+03
    0.805596881804394343E+03    0.112958217850392550E+01   -0.998478754957317749E+00    0.517867063213214873E+01    0.526197043741395998E+01   -0.204491938760040126E+01   -0.431264408061671034E+01    0.985118755868309326E+00   -0.235891834229825914E+01   -0.105744358627847346E+01    0.970623510382463564E+03   -0.465141803701900614E+00    0.105101828994418973E+02    0.157569992176415585E+01   -0.926506671518380287E+00   -0.251812302604379745E+01    0.520233068679632083E+03
    0.901528501802722985E+03    0.998830894141839121E+00   -0.664262208602317994E+00    0.100474893471982512E+02    0.237637916943528849E+01    0.116400796419133812E-01   -0.482421958858802746E+01    0.981114788504950597E+00   -0.282514249744999901E+01   -0.233322748607732544E+01    0.114124198888976480E+04   -0.995832982505562292E-01    0.850744919704004943E+01    0.585200225260421192E+01   -0.250443280642770416E+01   -0.420751344773519875E+01    0.520263128744242749E+03
    0.920950020722630711E+03    0.730067491088010279E+00   -0.380026599707044443E+00    0.709321343417467087E+01    0.304077032892222876E+01   -0.137064414832826387E+01   -0.117713551713211331E+02    0.975306341789076270E+00   -0.227370198173813520E+01   -0.206950350118978665E+01    0.103157627015725075E+04   -0.556690857222677193E+00    0.103607132715404564E+02    0.139102623247386248E+01   -0.195806773318753713E+01   -0.483365394866383546E+01    0.520300560126806204E+03
    0.895367754233069945E+03    0.817409371227709514E+00   -0.616413851442258576E+00    0.655088789101099866E+01    0.537905338458106463E+01   -0.573211490947835767E+01   -0.515181118872455635E+01    0.977973261209544198E+00   -0.233220716815901330E+01   -0.126954886664219657E+01    0.105619602586988299E+04   -0.168321310400647794E+00    0.921616033688323455E+01    0.220992969280338958E+01   -0.815857414455565255E+00   -0.268607092934724889E+01    0.520344660247993602E+03
    0.887582203205505834E+03    0.107111114757584502E+01   -0.279706260632172521E+00    0.858515241876836299E+01    0.688807353863613470E+00   -0.688130962725857387E+00   -0.137368149534993993E+02    0.982287537406865807E+00   -0.254748810798429925E+01   -0.178888973855532729E+01    0.991112391362960807E+03   -0.597677713390020182E+00    0.106687542830664661E+02    0.376490553628646873E+01   -0.280347316160603421E+01   -0.374638426468270858E+01    0.520367868042981854E+03
    0.801112913042721630E+03    0.101637856553957029E+01   -0.540490238487260743E+00    0.905277659752914232E+01    0.578200065542214148E+01   -0.391105143614448592E+01   -0.136482973066899262E+02    0.984877556854156344E+00   -0.291248553462917270E+01   -0.148192583923811916E+01    0.104258942013874957E+04   -0.543696941872281236E+00    0.102314583714493903E+02    0.288892769677423944E+01   -0.194902534127291815E+01   -0.283723719452116363E+01    0.520381041623511578E+03
    0.876816433999802712E+03    0.101331680549544956E+01   -0.314086585444275146E+00    0.562278575286437743E+01    0.314180600794061027E+01    0.914934728511669348E-01   -0.115083669385835101E+02    0.977925438115109791E+00   -0.263673895595138363E+01   -0.270480351571454047E+01    0.110872835272671091E+04   -0.287996165789692338E+00    0.910373037885011094E+01    0.291828251817778783E+01   -0.235359804816843576E+01   -0.451099055841537755E+01    0.520388037096655808E+03
    0.942066321638641057E+03    0.957914153319059380E+00   -0.157726457812181087E+00    0.108951269625825446E+02    0.254808399402823360E+01    0.108382278554416622E+01   -0.115706044750940524E+02    0.981332953710708056E+00   -0.280568027561026634E+01   -0.183755248269845040E+01    0.102809303935249318E+04   -0.356298012368081007E+00    0.924422060763921039E+01    0.324236322170901925E+01   -0.227374440361796948E+01   -0.329056339032108269E+01    0.520396642560177042E+03
    0.854324086678911499E+03    0.118549500949071529E+01   -0.137224225206902029E+01    0.953605214629440034E+01    0.205545608983633166E+01   -0.600020684404954707E+00   -0.634025437705824935E+01    0.987748846908812261E+00   -0.283519958708077047E+01   -0.130075489419614532E+01    0.103155509779800605E+04   -0.122412142699360738E+00    0.106000375735918855E+02    0.233982453588671824E+01   -0.187504489759108761E+01   -0.266978356125313709E+01    0.520419801715536892E+03
    0.936269709231432330E+03    0.903240658856439893E+00   -0.241563728025366187E+00    0.504277674864555170E+01    0.262929174065311289E+01   -0.532621956610284908E+01   -0.123569894342934905E+02    0.981634376899825023E+00   -0.296348218957098064E+01   -0.295733987943631327E+01    0.106723617695397616E+04   -0.477971640903896100E+00    0.931620121362091780E+01    0.190757959170010882E+01   -0.275894808018640036E+01   -0.609979654955498596E+01    0.520420191892145112E+03
    0.823258410091292262E+03    0.816509036615836958E+00   -0.676737211087038659E+00    0.791562324909129345E+01    0.113870085204910110E+01   -0.421962193188802992E+01   -0.133960011148537799E+02    0.984692675334819190E+00   -0.233131619216827524E+01   -0.567404323683435408E+00    0.985001447598795494E+03   -0.156527488450015628E+00    0.969257934935402155E+01    0.451078577799474267E+01   -0.178449038324169162E+01   -0.225481781015119864E+01    0.520453123332747737E+03
    0.865092183802046861E+03    0.106264535744308519E+01   -0.165950332378487442E+00    0.989683940370268189E+01    0.393696111628180345E+01    0.485710955776792908E+00   -0.201964379685506756E+01    0.985234973518438029E+00   -0.265634232062252673E+01   -0.181952303899220147E+01    0.996199286298484367E+03   -0.471402929581539398E+00    0.806442852439132984E+01    0.575096287572027176E+01   -0.204619325931480445E+01   -0.331484921431822777E+01    0.520508732121142089E+03
    0.865950758864799354E+03    0.946373467942249302E+00   -0.886702188484654652E+00    0.657591921868755769E+01    0.447017704374236580E+01   -0.355558887424149850E+01   -0.745169557944293270E+01    0.986899155427486185E+00   -0.279708220211139258E+01   -0.244297790106417789E+01    0.102630340317387163E+04   -0.121360971987994226E+00    0.993397930149595609E+01    0.376909843675677259E+01   -0.212892867980146905E+01   -0.387103420212303106E+01    0.520508874598164994E+03
